capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,
8787,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8803,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8584,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8733,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8581,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8968,9.0,0.0,1071.85,1.0,1.0,1.0,0.0,0.0604
,,,,,,,,
8831,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8835,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8555,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8839,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8655,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8762,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8694,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8928,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8886,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8553,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8832,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8883,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8960,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8885,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8665,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8824,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8947,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8786,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8888,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8728,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8868,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8756,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8798,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8820,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8365,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8036,3.0,0.0,1073.15,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8873,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8924,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8941,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8917,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8925,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8863,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8846,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8802,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8389,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8835,0.0,1.0,1064.19,1.0,1.0,1.0,0.0,0.2162
,,,,,,,,
8774,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8797,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8971,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8859,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8959,0.0,1.0,1064.17,1.0,1.0,1.0,0.0,0.2166
,,,,,,,,
8889,0.0,2.0,1065.28,1.0,1.0,1.0,0.0,0.1943
,,,,,,,,
8911,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8719,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8714,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8887,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8880,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2164
,,,,,,,,
8897,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
10235,0.0,0.0,1073.3,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8542,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8501,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8633,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8943,6.0,0.0,1072.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8613,0.0,1.0,1064.22,1.0,1.0,1.0,0.0,0.2155
,,,,,,,,
8369,0.0,0.0,1073.48,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8706,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8184,3.0,1.0,1063.79,1.0,1.0,1.0,0.0,0.2242
,,,,,,,,
8967,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8653,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8958,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8739,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8944,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8945,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8649,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8981,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8767,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8946,0.0,1.0,1064.17,1.0,1.0,1.0,0.0,0.2166
,,,,,,,,
8866,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8520,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8832,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8919,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8600,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8779,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8609,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8857,0.0,1.0,1063.92,1.0,1.0,1.0,0.0,0.2163
,,,,,,,,
8873,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8665,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8873,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2163
,,,,,,,,
8959,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8574,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8842,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8852,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8884,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8736,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8835,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8667,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8865,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8656,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8833,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8347,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8816,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8880,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8554,0.0,1.0,1064.24,1.0,1.0,1.0,0.0,0.2153
,,,,,,,,
8261,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8654,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8902,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8756,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8962,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8930,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8958,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8925,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8744,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8946,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8906,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8863,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8975,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8801,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8537,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8878,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8811,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8966,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8893,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8764,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8734,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8872,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8417,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8849,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8843,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8920,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8638,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8938,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8610,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8978,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8976,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8823,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8856,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8980,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8959,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8784,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8897,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8512,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8969,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8968,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8976,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8747,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8663,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8792,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8970,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8973,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8963,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8750,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8977,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8964,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8952,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8962,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8972,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8974,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8963,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8979,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8983,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8990,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8931,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8987,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8980,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8716,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8988,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8986,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8708,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8985,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8868,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8991,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8992,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8989,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8740,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8781,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8971,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8841,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8372,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8676,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8707,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8953,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8761,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8702,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8942,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8758,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8579,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8746,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8919,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8773,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8786,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8555,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8762,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8558,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8664,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8869,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8927,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8895,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8953,6.0,0.0,1072.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8672,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8802,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8935,3.0,1.0,1063.66,1.0,1.0,1.0,0.0,0.2268
,,,,,,,,
8648,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8641,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8894,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8680,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8761,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8866,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8899,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8402,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
7998,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8891,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8690,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8536,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8655,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8916,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8885,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2164
,,,,,,,,
8334,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8763,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8515,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8776,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8642,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8476,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8729,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8547,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8815,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8507,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
10496,0.0,0.0,1073.25,1.0,1.0,1.0,0.0,0.035
,,,,,,,,
8721,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8746,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8926,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,
8479,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8036,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8791,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8718,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8752,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8713,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8799,0.0,1.0,1064.19,1.0,1.0,1.0,0.0,0.2161
,,,,,,,,
8596,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8760,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8838,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8559,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8208,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8789,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8686,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8733,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8668,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8803,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8748,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
7877,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8740,0.0,1.0,1064.2,1.0,1.0,1.0,0.0,0.2159
,,,,,,,,
8405,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8862,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8957,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8570,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8625,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8849,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2163
,,,,,,,,
8865,3.0,1.0,1063.68,1.0,1.0,1.0,0.0,0.2265
,,,,,,,,
8707,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8892,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8624,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8639,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8853,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8784,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8791,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8634,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8766,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8303,0.0,0.0,1073.48,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8739,0.0,1.0,1064.2,1.0,1.0,1.0,0.0,0.2159
,,,,,,,,
8427,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8590,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8666,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8912,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8936,6.0,0.0,1072.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8778,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8630,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8116,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8811,0.0,1.0,1064.19,1.0,1.0,1.0,0.0,0.2161
,,,,,,,,
8889,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8956,0.0,1.0,1064.17,1.0,1.0,1.0,0.0,0.2166
,,,,,,,,
8840,0.0,1.0,1064.19,1.0,1.0,1.0,0.0,0.2162
,,,,,,,,
8674,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8135,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
8200,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8826,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8880,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8353,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8601,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8535,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8623,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8946,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8773,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8919,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,
8876,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8361,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8816,9.0,0.0,1072.0,1.0,1.0,1.0,0.0,0.0599
,,,,,,,,
8850,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8683,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8942,0.0,1.0,1064.17,1.0,1.0,1.0,0.0,0.2166
,,,,,,,,
8727,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8663,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8540,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8577,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8743,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8881,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8664,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8397,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
