capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,
8656,5.0,0.0,1095.88,1.0,1.0,1.0,0.0,0.0458
,,,,,,,,
8336,6.0,0.0,1095.67,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
7905,0.0,0.0,1097.62,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
8481,2.0,1.0,1057.58,1.0,1.0,1.0,0.0,0.3674
,,,,,,,,
8066,6.0,1.0,1065.84,1.0,1.0,1.0,0.0,0.3796
,,,,,,,,
10453,0.0,0.0,1096.7,1.0,1.0,1.0,0.0,0.0348
,,,,,,,,
8104,0.0,0.0,1097.57,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
7266,2.0,0.0,1097.21,1.0,1.0,1.0,0.0,0.031
,,,,,,,,
8505,3.0,0.0,1096.54,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8493,6.0,0.0,1095.63,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8688,2.0,0.0,1096.79,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
7789,3.0,0.0,1096.75,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8657,3.0,2.0,1066.65,1.0,1.0,1.0,0.0,0.3706
,,,,,,,,
8307,3.0,1.0,1066.67,1.0,1.0,1.0,0.0,0.3703
,,,,,,,,
8117,5.0,0.0,1096.04,1.0,1.0,1.0,0.0,0.044
,,,,,,,,
8288,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8434,2.0,1.0,1066.94,1.0,1.0,1.0,0.0,0.3673
,,,,,,,,
8035,3.0,0.0,1096.67,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
7495,2.0,0.0,1097.14,1.0,1.0,1.0,0.0,0.0318
,,,,,,,,
8331,3.0,0.0,1096.59,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
8273,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
9938,5.0,4.0,1065.56,1.0,1.0,1.0,0.0,0.3768
,,,,,,,,
7797,15.0,3.0,1062.72,1.0,1.0,1.0,0.0,0.4059
,,,,,,,,
9296,5.0,1.0,1065.77,1.0,1.0,1.0,0.0,0.3803
,,,,,,,,
7920,0.0,0.0,1097.62,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
7692,3.0,0.0,1096.78,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
7758,7.0,2.0,1060.95,1.0,1.0,1.0,0.0,0.3811
,,,,,,,,
8428,6.0,1.0,1065.73,1.0,1.0,1.0,0.0,0.3808
,,,,,,,,
7666,0.0,0.0,1097.7,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
8295,0.0,0.0,1097.51,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8571,3.0,1.0,1066.6,1.0,1.0,1.0,0.0,0.3711
,,,,,,,,
8395,5.0,2.0,1066.12,1.0,1.0,1.0,0.0,0.3765
,,,,,,,,
8142,8.0,0.0,1095.12,1.0,1.0,1.0,0.0,0.0542
,,,,,,,,
8621,1.0,0.0,1097.03,1.0,1.0,1.0,0.0,0.0321
,,,,,,,,
8762,3.0,1.0,1066.54,1.0,1.0,1.0,0.0,0.3718
,,,,,,,,
8190,12.0,7.0,1064.55,1.0,1.0,1.0,0.0,0.3879
,,,,,,,,
8798,0.0,1.0,1067.35,1.0,1.0,1.0,0.0,0.3617
,,,,,,,,
8186,0.0,0.0,1097.54,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
7614.0,0.0,2.0,1058.98,1.0,1.0,1.0,0.0,0.3569
,,,,,,,,
7711,3.0,0.0,1096.77,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
9399,0.0,0.0,1097.18,1.0,1.0,1.0,0.0,0.0313
,,,,,,,,
8157,9.0,0.0,1094.81,1.0,1.0,1.0,0.0,0.0577
,,,,,,,,
8530,11.0,0.0,1094.09,1.0,1.0,1.0,0.0,0.0657
,,,,,,,,
9119,10.0,1.0,1064.3,1.0,1.0,1.0,0.0,0.3967
,,,,,,,,
7380,10.0,0.0,1094.64,1.0,1.0,1.0,0.0,0.0585
,,,,,,,,
7798,8.0,0.0,1091.07,1.0,1.0,1.0,0.0,0.0531
,,,,,,,,
8212,3.0,0.0,1096.62,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8462,3.0,1.0,1066.63,1.0,1.0,1.0,0.0,0.3708
,,,,,,,,
8757,2.0,0.0,1096.76,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
7690,10.0,2.0,1056.05,1.0,1.0,1.0,0.0,0.3911
,,,,,,,,
8552,8.0,4.0,1065.42,1.0,1.0,1.0,0.0,0.3824
,,,,,,,,
8021,3.0,0.0,1096.68,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
7782,0.0,0.0,1089.08,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
7585,6.0,0.0,1095.9,1.0,1.0,1.0,0.0,0.0456
,,,,,,,,
8335,8.0,0.0,1095.06,1.0,1.0,1.0,0.0,0.0549
,,,,,,,,
8440,15.0,1.0,1062.98,1.0,1.0,1.0,0.0,0.4113
,,,,,,,,
7573,6.0,1.0,1065.98,1.0,1.0,1.0,0.0,0.378
,,,,,,,,
8668,3.0,0.0,1096.48,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8115,0.0,0.0,1097.56,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8246,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
10268,3.0,1.0,1066.09,1.0,1.0,1.0,0.0,0.3768
,,,,,,,,
8334,6.0,1.0,1065.76,1.0,1.0,1.0,0.0,0.3805
,,,,,,,,
8544,13.0,1.0,1059.4,1.0,1.0,1.0,0.0,0.4049
,,,,,,,,
8641,2.0,0.0,1092.52,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8166,0.0,2.0,1067.71,1.0,1.0,1.0,0.0,0.3588
,,,,,,,,
8753,2.0,1.0,1066.85,1.0,1.0,1.0,0.0,0.3683
,,,,,,,,
8294,3.0,1.0,1066.68,1.0,1.0,1.0,0.0,0.3702
,,,,,,,,
8390,12.0,0.0,1093.33,1.0,1.0,1.0,0.0,0.0686
,,,,,,,,
7279,6.0,0.0,1095.68,1.0,1.0,1.0,0.0,0.0446
,,,,,,,,
8757,9.0,3.0,1064.88,1.0,1.0,1.0,0.0,0.3888
,,,,,,,,
8140,3.0,1.0,1066.73,1.0,1.0,1.0,0.0,0.3697
,,,,,,,,
8318,3.0,1.0,1066.67,1.0,1.0,1.0,0.0,0.3703
,,,,,,,,
12829.0,4.0,1.0,1048.09,1.0,1.0,1.0,0.0,0.3887
,,,,,,,,
8040,1.0,0.0,1097.28,1.0,1.0,1.0,0.0,0.0302
,,,,,,,,
7893,0.0,0.0,1097.63,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8751,3.0,0.0,1096.46,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8178,3.0,1.0,1066.72,1.0,1.0,1.0,0.0,0.3698
,,,,,,,,
8749,5.0,0.0,1095.85,1.0,1.0,1.0,0.0,0.0461
,,,,,,,,
8885,3.0,1.0,1066.5,1.0,1.0,1.0,0.0,0.3722
,,,,,,,,
8664,6.0,1.0,1065.66,1.0,1.0,1.0,0.0,0.3816
,,,,,,,,
8544,8.0,0.0,1095.0,1.0,1.0,1.0,0.0,0.0556
,,,,,,,,
9776,0.0,0.0,1097.07,1.0,1.0,1.0,0.0,0.0326
,,,,,,,,
8464,2.0,0.0,1096.85,1.0,1.0,1.0,0.0,0.035
,,,,,,,,
8562,0.0,0.0,1097.44,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8455,7.0,0.0,1095.33,1.0,1.0,1.0,0.0,0.0519
,,,,,,,,
8495,0.0,2.0,1067.61,1.0,1.0,1.0,0.0,0.3599
,,,,,,,,
9339,6.0,0.0,1095.36,1.0,1.0,1.0,0.0,0.0515
,,,,,,,,
8461,2.0,1.0,1066.93,1.0,1.0,1.0,0.0,0.3674
,,,,,,,,
8787,8.0,0.0,1094.92,1.0,1.0,1.0,0.0,0.0564
,,,,,,,,
8118,3.0,0.0,1096.65,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
7505,3.0,0.0,1096.83,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,
8612,0.0,2.0,1067.57,1.0,1.0,1.0,0.0,0.3603
,,,,,,,,
7233,0.0,0.0,1097.83,1.0,1.0,1.0,0.0,0.0241
,,,,,,,,
8334,7.0,0.0,1095.36,1.0,1.0,1.0,0.0,0.0515
,,,,,,,,
8667,2.0,0.0,1096.79,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
7920,3.0,0.0,1096.71,1.0,1.0,1.0,0.0,0.0366
,,,,,,,,
7420,6.0,0.0,1095.94,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,
8596,0.0,1.0,1067.5,1.0,1.0,1.0,0.0,0.3611
,,,,,,,,
8693,9.0,1.0,1064.73,1.0,1.0,1.0,0.0,0.3919
,,,,,,,,
8794,6.0,0.0,1095.54,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8389,6.0,0.0,1095.65,1.0,1.0,1.0,0.0,0.0483
,,,,,,,,
8752,14.0,1.0,1063.19,1.0,1.0,1.0,0.0,0.409
,,,,,,,,
7737,3.0,0.0,1096.64,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8250,5.0,0.0,1083.31,1.0,1.0,1.0,0.0,0.0444
,,,,,,,,
8255,0.0,2.0,1067.68,1.0,1.0,1.0,0.0,0.3591
,,,,,,,,
7838,3.0,0.0,1096.73,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
7745,9.0,0.0,1094.81,1.0,1.0,1.0,0.0,0.0563
,,,,,,,,
7779,0.0,0.0,1097.67,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
8393,5.0,0.0,1095.85,1.0,1.0,1.0,0.0,0.0449
,,,,,,,,
8590,6.0,0.0,1095.59,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8154,0.0,2.0,1067.72,1.0,1.0,1.0,0.0,0.3587
,,,,,,,,
7692,0.0,0.0,1097.7,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
7692,3.0,3.0,1057.86,1.0,1.0,1.0,0.0,0.3649
,,,,,,,,
8196,1.0,2.0,1062.67,1.0,1.0,1.0,0.0,0.3623
,,,,,,,,
8060,3.0,1.0,1066.75,1.0,1.0,1.0,0.0,0.3694
,,,,,,,,
7199,6.0,0.0,1096.01,1.0,1.0,1.0,0.0,0.0443
,,,,,,,,
9637,3.0,0.0,1096.19,1.0,1.0,1.0,0.0,0.0423
,,,,,,,,
9151,11.0,1.0,1055.27,1.0,1.0,1.0,0.0,0.4001
,,,,,,,,
8732,2.0,1.0,1066.85,1.0,1.0,1.0,0.0,0.3683
,,,,,,,,
7571,22.0,0.0,1073.37,1.0,1.0,1.0,0.0,0.0996
,,,,,,,,
8350,0.0,1.0,1067.58,1.0,1.0,1.0,0.0,0.3602
,,,,,,,,
8825,5.0,0.0,1095.82,1.0,1.0,1.0,0.0,0.0464
,,,,,,,,
8481,6.0,0.0,1095.63,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8465,6.0,0.0,1095.63,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8565,3.0,0.0,1096.52,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
7416,0.0,0.0,1097.78,1.0,1.0,1.0,0.0,0.0247
,,,,,,,,
8627,2.0,1.0,1062.73,1.0,1.0,1.0,0.0,0.3679
,,,,,,,,
7897,4.0,0.0,1096.41,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8077,3.0,0.0,1096.66,1.0,1.0,1.0,0.0,0.0371
,,,,,,,,
8240,3.0,0.0,1096.62,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
7943,1.0,4.0,1049.35,1.0,1.0,1.0,0.0,0.3566
,,,,,,,,
7575,0.0,0.0,1097.72,1.0,1.0,1.0,0.0,0.0253
,,,,,,,,
8482,2.0,1.0,1066.85,1.0,1.0,1.0,0.0,0.3674
,,,,,,,,
10393,6.0,2.0,1065.22,1.0,1.0,1.0,0.0,0.3865
,,,,,,,,
9255,0.0,0.0,1097.22,1.0,1.0,1.0,0.0,0.0309
,,,,,,,,
8050,0.0,0.0,1097.59,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8078,1.0,0.0,1097.27,1.0,1.0,1.0,0.0,0.0303
,,,,,,,,
8157,3.0,0.0,1096.63,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
9245,27.0,3.0,1059.4,1.0,1.0,1.0,0.0,0.4511
,,,,,,,,
7590,2.0,0.0,1097.11,1.0,1.0,1.0,0.0,0.0321
,,,,,,,,
8845,3.0,0.0,1096.43,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8765,2.0,0.0,1096.76,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8529,7.0,0.0,1095.31,1.0,1.0,1.0,0.0,0.0521
,,,,,,,,
8166,6.0,0.0,1095.72,1.0,1.0,1.0,0.0,0.0476
,,,,,,,,
7911,6.0,0.0,1095.8,1.0,1.0,1.0,0.0,0.0467
,,,,,,,,
7104,9.0,0.0,1086.56,1.0,1.0,1.0,0.0,0.0542
,,,,,,,,
8207,9.0,1.0,1064.87,1.0,1.0,1.0,0.0,0.3903
,,,,,,,,
8401,3.0,1.0,1066.65,1.0,1.0,1.0,0.0,0.3706
,,,,,,,,
7870,8.0,0.0,1095.2,1.0,1.0,1.0,0.0,0.0533
,,,,,,,,
8248,3.0,0.0,1096.61,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
10242,0.0,0.0,1096.93,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8507,3.0,1.0,1066.62,1.0,1.0,1.0,0.0,0.3709
,,,,,,,,
8452,3.0,3.0,1062.66,1.0,1.0,1.0,0.0,0.3674
,,,,,,,,
8220,8.0,0.0,1095.1,1.0,1.0,1.0,0.0,0.0545
,,,,,,,,
7764,12.0,0.0,1094.02,1.0,1.0,1.0,0.0,0.0665
,,,,,,,,
8345,7.0,0.0,1095.36,1.0,1.0,1.0,0.0,0.0515
,,,,,,,,
8306,5.0,0.0,1095.99,1.0,1.0,1.0,0.0,0.0446
,,,,,,,,
10293,2.0,1.0,1066.38,1.0,1.0,1.0,0.0,0.3735
,,,,,,,,
8361,3.0,1.0,1062.26,1.0,1.0,1.0,0.0,0.3704
,,,,,,,,
9031,0.0,0.0,1097.29,1.0,1.0,1.0,0.0,0.0301
,,,,,,,,
8587,6.0,0.0,1095.59,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
7715,0.0,0.0,1097.69,1.0,1.0,1.0,0.0,0.0257
,,,,,,,,
8332,0.0,3.0,1063.59,1.0,1.0,1.0,0.0,0.3569
,,,,,,,,
8560,3.0,0.0,1096.52,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
7699,0.0,1.0,1067.77,1.0,1.0,1.0,0.0,0.3581
,,,,,,,,
8285,2.0,0.0,1096.9,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8091,0.0,0.0,1097.57,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
8524,1.0,0.0,1097.14,1.0,1.0,1.0,0.0,0.0318
,,,,,,,,
8008,3.0,0.0,1096.68,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
7999,0.0,0.0,1097.6,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8270,3.0,0.0,1096.61,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
8801,15.0,0.0,1092.79,1.0,1.0,1.0,0.0,0.0801
,,,,,,,,
8545,0.0,1.0,1067.52,1.0,1.0,1.0,0.0,0.3609
,,,,,,,,
8467,5.0,0.0,1095.81,1.0,1.0,1.0,0.0,0.0452
,,,,,,,,
8842,23.0,1.0,1056.07,1.0,1.0,1.0,0.0,0.4396
,,,,,,,,
7596,6.0,1.0,1065.97,1.0,1.0,1.0,0.0,0.3781
,,,,,,,,
7828,6.0,1.0,1065.91,1.0,1.0,1.0,0.0,0.3788
,,,,,,,,
8736,0.0,2.0,1063.38,1.0,1.0,1.0,0.0,0.3607
,,,,,,,,
7621,0.0,0.0,1097.71,1.0,1.0,1.0,0.0,0.0254
,,,,,,,,
8243,0.0,1.0,1067.61,1.0,1.0,1.0,0.0,0.3599
,,,,,,,,
7625,3.0,3.0,1053.55,1.0,1.0,1.0,0.0,0.3647
,,,,,,,,
8700,6.0,0.0,1095.56,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8391,6.0,0.0,1095.65,1.0,1.0,1.0,0.0,0.0483
,,,,,,,,
8277,3.0,2.0,1066.48,1.0,1.0,1.0,0.0,0.3693
,,,,,,,,
7957,6.0,0.0,1095.78,1.0,1.0,1.0,0.0,0.0469
,,,,,,,,
8472,2.0,1.0,1066.82,1.0,1.0,1.0,0.0,0.3674
,,,,,,,,
8288,3.0,0.0,1096.51,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8549,3.0,0.0,1096.52,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
7900,3.0,0.0,1096.72,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
8264,15.0,0.0,1092.95,1.0,1.0,1.0,0.0,0.0783
,,,,,,,,
7281,0.0,0.0,1097.81,1.0,1.0,1.0,0.0,0.0243
,,,,,,,,
8206,6.0,0.0,1095.71,1.0,1.0,1.0,0.0,0.0477
,,,,,,,,
8746,6.0,0.0,1095.54,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8542,0.0,0.0,1097.44,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8395,7.0,0.0,1095.01,1.0,1.0,1.0,0.0,0.0517
,,,,,,,,
8724,5.0,2.0,1066.02,1.0,1.0,1.0,0.0,0.3776
,,,,,,,,
8168,5.0,2.0,1057.69,1.0,1.0,1.0,0.0,0.3757
,,,,,,,,
7512,3.0,0.0,1096.51,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,
8223,0.0,1.0,1067.62,1.0,1.0,1.0,0.0,0.3598
,,,,,,,,
8502,0.0,1.0,1067.54,1.0,1.0,1.0,0.0,0.3607
,,,,,,,,
8134,0.0,1.0,1067.64,1.0,1.0,1.0,0.0,0.3595
,,,,,,,,
7194,5.0,0.0,1087.24,1.0,1.0,1.0,0.0,0.0409
,,,,,,,,
7795,6.0,0.0,1095.83,1.0,1.0,1.0,0.0,0.0463
,,,,,,,,
8314,0.0,0.0,1097.51,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8818,2.0,0.0,1096.74,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8291,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
7405,6.0,0.0,1095.95,1.0,1.0,1.0,0.0,0.045
,,,,,,,,
8001,3.0,1.0,1066.77,1.0,1.0,1.0,0.0,0.3692
,,,,,,,,
8037,0.0,0.0,1097.59,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8349,6.0,3.0,1066.05,1.0,1.0,1.0,0.0,0.3772
,,,,,,,,
7870,3.0,0.0,1092.57,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8424,8.0,0.0,1095.03,1.0,1.0,1.0,0.0,0.0552
,,,,,,,,
7149,6.0,0.0,1096.02,1.0,1.0,1.0,0.0,0.0442
,,,,,,,,
8530,20.0,0.0,1091.35,1.0,1.0,1.0,0.0,0.0961
,,,,,,,,
7944,3.0,1.0,1066.79,1.0,1.0,1.0,0.0,0.369
,,,,,,,,
8799,2.0,0.0,1096.75,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
7784,0.0,0.0,1097.67,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
7405,0.0,0.0,1097.78,1.0,1.0,1.0,0.0,0.0247
,,,,,,,,
8330,0.0,0.0,1097.5,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
10108,3.0,2.0,1066.21,1.0,1.0,1.0,0.0,0.3754
,,,,,,,,
10274,5.0,1.0,1065.48,1.0,1.0,1.0,0.0,0.3836
,,,,,,,,
8642,7.0,1.0,1065.36,1.0,1.0,1.0,0.0,0.3849
,,,,,,,,
8155,6.0,0.0,1095.72,1.0,1.0,1.0,0.0,0.0475
,,,,,,,,
8578,2.0,0.0,1096.81,1.0,1.0,1.0,0.0,0.0354
,,,,,,,,
8689,8.0,0.0,1094.95,1.0,1.0,1.0,0.0,0.0561
,,,,,,,,
8659,11.0,0.0,1093.97,1.0,1.0,1.0,0.0,0.0661
,,,,,,,,
7626,0.0,3.0,1063.49,1.0,1.0,1.0,0.0,0.3545
,,,,,,,,
8252,8.0,0.0,1095.09,1.0,1.0,1.0,0.0,0.0546
,,,,,,,,
7790,5.0,1.0,1066.0,1.0,1.0,1.0,0.0,0.3753
,,,,,,,,
8413,12.0,1.0,1063.82,1.0,1.0,1.0,0.0,0.4011
,,,,,,,,
8120,0.0,0.0,1097.56,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8265,9.0,0.0,1094.77,1.0,1.0,1.0,0.0,0.0581
,,,,,,,,
8791,10.0,0.0,1094.19,1.0,1.0,1.0,0.0,0.0632
,,,,,,,,
8351,1.0,1.0,1067.28,1.0,1.0,1.0,0.0,0.3636
,,,,,,,,
8762,3.0,0.0,1096.45,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
9591,3.0,0.0,1096.21,1.0,1.0,1.0,0.0,0.0421
,,,,,,,,
10381,0.0,2.0,1067.04,1.0,1.0,1.0,0.0,0.3662
,,,,,,,,
8244,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8329,7.0,0.0,1095.36,1.0,1.0,1.0,0.0,0.0515
,,,,,,,,
9342,3.0,0.0,1096.28,1.0,1.0,1.0,0.0,0.0413
,,,,,,,,
8277,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
7613.0,0.0,0.0,1092.82,1.0,1.0,1.0,0.0,0.0254
,,,,,,,,
8433,9.0,1.0,1064.81,1.0,1.0,1.0,0.0,0.391
,,,,,,,,
8552,15.0,1.0,1062.95,1.0,1.0,1.0,0.0,0.4117
,,,,,,,,
8755,0.0,1.0,1067.46,1.0,1.0,1.0,0.0,0.3616
,,,,,,,,
8351,6.0,1.0,1061.37,1.0,1.0,1.0,0.0,0.3806
,,,,,,,,
8674,3.0,1.0,1066.44,1.0,1.0,1.0,0.0,0.3715
,,,,,,,,
7748,0.0,0.0,1092.98,1.0,1.0,1.0,0.0,0.0258
,,,,,,,,
7675,0.0,1.0,1067.78,1.0,1.0,1.0,0.0,0.358
,,,,,,,,
8186,2.0,0.0,1096.93,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8583,3.0,1.0,1066.59,1.0,1.0,1.0,0.0,0.3712
,,,,,,,,
8941,11.0,0.0,1093.97,1.0,1.0,1.0,0.0,0.067
,,,,,,,,
8167,3.0,1.0,1066.72,1.0,1.0,1.0,0.0,0.3698
,,,,,,,,
8634,0.0,1.0,1067.49,1.0,1.0,1.0,0.0,0.3612
,,,,,,,,
8463,6.0,1.0,1065.72,1.0,1.0,1.0,0.0,0.3809
,,,,,,,,
7417,0.0,0.0,1097.78,1.0,1.0,1.0,0.0,0.0247
,,,,,,,,
8317,6.0,0.0,1095.67,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
8267,3.0,1.0,1066.69,1.0,1.0,1.0,0.0,0.3701
,,,,,,,,
7844,3.0,0.0,1096.73,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
7786,3.0,0.0,1096.75,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8332,0.0,2.0,1067.55,1.0,1.0,1.0,0.0,0.3593
,,,,,,,,
8107,6.0,1.0,1065.65,1.0,1.0,1.0,0.0,0.3798
,,,,,,,,
8729,3.0,1.0,1066.55,1.0,1.0,1.0,0.0,0.3717
,,,,,,,,
8167,0.0,0.0,1097.55,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
9653,1.0,0.0,1096.8,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8258,9.0,0.0,1094.78,1.0,1.0,1.0,0.0,0.058
,,,,,,,,
8376,0.0,0.0,1097.49,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
7357,0.0,0.0,1097.8,1.0,1.0,1.0,0.0,0.0245
,,,,,,,,
7264,9.0,0.0,1095.08,1.0,1.0,1.0,0.0,0.0547
,,,,,,,,
8667,12.0,0.0,1093.56,1.0,1.0,1.0,0.0,0.0695
,,,,,,,,
10299,0.0,0.0,1096.91,1.0,1.0,1.0,0.0,0.0343
,,,,,,,,
8730,4.0,1.0,1066.24,1.0,1.0,1.0,0.0,0.3751
,,,,,,,,
7854,6.0,2.0,1065.97,1.0,1.0,1.0,0.0,0.3781
,,,,,,,,
7327,8.0,3.0,1061.05,1.0,1.0,1.0,0.0,0.3806
,,,,,,,,
7379,2.0,0.0,1097.17,1.0,1.0,1.0,0.0,0.0314
,,,,,,,,
8572,3.0,1.0,1066.6,1.0,1.0,1.0,0.0,0.3711
,,,,,,,,
8349,0.0,0.0,1097.5,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
7969,6.0,2.0,1057.16,1.0,1.0,1.0,0.0,0.3785
,,,,,,,,
8013,8.0,0.0,1095.16,1.0,1.0,1.0,0.0,0.0538
,,,,,,,,
9430,4.0,1.0,1052.33,1.0,1.0,1.0,0.0,0.3774
,,,,,,,,
8286,14.0,2.0,1063.28,1.0,1.0,1.0,0.0,0.4066
,,,,,,,,
8400,0.0,1.0,1067.56,1.0,1.0,1.0,0.0,0.3604
,,,,,,,,
8700,8.0,0.0,1094.95,1.0,1.0,1.0,0.0,0.0561
,,,,,,,,
8558,5.0,0.0,1095.9,1.0,1.0,1.0,0.0,0.0455
,,,,,,,,
8168,0.0,0.0,1097.55,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8677,2.0,0.0,1096.79,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
8478,6.0,0.0,1095.63,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
9400,0.0,3.0,1058.47,1.0,1.0,1.0,0.0,0.3604
,,,,,,,,
8248,12.0,0.0,1093.87,1.0,1.0,1.0,0.0,0.0681
,,,,,,,,
8503,5.0,0.0,1095.92,1.0,1.0,1.0,0.0,0.0453
,,,,,,,,
7825,-2.0,2.0,1062.63,1.0,1.0,1.0,0.0,0.3645
,,,,,,,,
8269,2.0,0.0,1096.91,1.0,1.0,1.0,0.0,0.0343
,,,,,,,,
8569,0.0,1.0,1067.51,1.0,1.0,1.0,0.0,0.361
,,,,,,,,
7838,0.0,0.0,1097.65,1.0,1.0,1.0,0.0,0.0261
,,,,,,,,
7889,3.0,0.0,1096.72,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
8209,6.0,0.0,1095.71,1.0,1.0,1.0,0.0,0.0477
,,,,,,,,
8816,8.0,0.0,1094.92,1.0,1.0,1.0,0.0,0.0565
,,,,,,,,
8857,3.0,1.0,1066.51,1.0,1.0,1.0,0.0,0.3721
,,,,,,,,
8214,-1.0,1.0,1058.51,1.0,1.0,1.0,0.0,0.3632
,,,,,,,,
8352,0.0,0.0,1097.5,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
7820,4.0,5.0,1053.85,1.0,1.0,1.0,0.0,0.3671
,,,,,,,,
