capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
8378,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8769,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8703,9.0,0.0,1072.03,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
8630,6.0,1.0,1063.12,1.0,1.0,1.0,0.0,0.2375
,,,,,,,,
8286,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8702,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
7781,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
8332,2.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0345
,,,,,,,,
7327,3.0,0.0,1073.27,1.0,1.0,1.0,0.0,0.0346
,,,,,,,,
8095,0.0,0.0,1073.65,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
8143,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8385,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
7611,0.0,0.0,1073.73,1.0,1.0,1.0,0.0,0.0254
,,,,,,,,
8673,6.0,1.0,1063.12,1.0,1.0,1.0,0.0,0.2376
,,,,,,,,
8765,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8823,8.0,0.0,1072.18,1.0,1.0,1.0,0.0,0.0565
,,,,,,,,
8544,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8778,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8621,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0355
,,,,,,,,
8607,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8666,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8734,2.0,1.0,1063.79,1.0,1.0,1.0,0.0,0.2242
,,,,,,,,
8747,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8908,5.0,0.0,1072.67,1.0,1.0,1.0,0.0,0.0467
,,,,,,,,
8620,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8221,2.0,0.0,1073.29,1.0,1.0,1.0,0.0,0.0342
,,,,,,,,
8937,0.0,2.0,1065.19,1.0,1.0,1.0,0.0,0.1961
,,,,,,,,
8353,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8633,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8906,9.0,0.0,1071.99,1.0,1.0,1.0,0.0,0.0602
,,,,,,,,
8506,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8544,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8670,2.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
7639,6.0,0.0,1072.71,1.0,1.0,1.0,0.0,0.0458
,,,,,,,,
8567,5.0,0.0,1072.72,1.0,1.0,1.0,0.0,0.0455
,,,,,,,,
7336,3.0,0.0,1073.27,1.0,1.0,1.0,0.0,0.0346
,,,,,,,,
7985,3.0,0.0,1073.16,1.0,1.0,1.0,0.0,0.0368
,,,,,,,,
7784,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
8851,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8833,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
7938,2.0,0.0,1073.34,1.0,1.0,1.0,0.0,0.0332
,,,,,,,,
8268,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8735,3.0,0.0,1072.9,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8323,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
8688,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8349,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8703,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8799,3.0,1.0,1063.6,1.0,1.0,1.0,0.0,0.2279
,,,,,,,,
8461,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8784,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8761,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8524,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8656,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8032,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
7756,3.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8641,8.0,2.0,1063.89,1.0,1.0,1.0,0.0,0.2222
,,,,,,,,
8770,9.0,0.0,1072.02,1.0,1.0,1.0,0.0,0.0597
,,,,,,,,
8839,0.0,1.0,1064.11,1.0,1.0,1.0,0.0,0.2178
,,,,,,,,
8502,3.0,1.0,1063.66,1.0,1.0,1.0,0.0,0.2269
,,,,,,,,
7919,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
8337,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
8729,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8472,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8699,0.0,1.0,1064.13,1.0,1.0,1.0,0.0,0.2174
,,,,,,,,
8686,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8335,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8542,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8510,8.0,1.0,1062.8,1.0,1.0,1.0,0.0,0.2439
,,,,,,,,
8641,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8508,2.0,0.0,1073.24,1.0,1.0,1.0,0.0,0.0351
,,,,,,,,
8469,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8446,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8731,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8707,3.0,1.0,1063.62,1.0,1.0,1.0,0.0,0.2276
,,,,,,,,
8715,0.0,2.0,1065.24,1.0,1.0,1.0,0.0,0.1953
,,,,,,,,
8531,0.0,1.0,1064.16,1.0,1.0,1.0,0.0,0.2168
,,,,,,,,
8871,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8469,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8782,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8317,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
7799,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8581,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
7843,0.0,1.0,1064.28,1.0,1.0,1.0,0.0,0.2145
,,,,,,,,
8799,11.0,0.0,1071.67,1.0,1.0,1.0,0.0,0.0666
,,,,,,,,
8536,2.0,0.0,1073.24,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,
8779,9.0,0.0,1072.01,1.0,1.0,1.0,0.0,0.0598
,,,,,,,,
8825,11.0,0.0,1071.67,1.0,1.0,1.0,0.0,0.0667
,,,,,,,,
8620,4.0,0.0,1072.89,1.0,1.0,1.0,0.0,0.0423
,,,,,,,,
8228,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8293,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8487,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8873,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8507,0.0,1.0,1064.16,1.0,1.0,1.0,0.0,0.2167
,,,,,,,,
8657,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2172
,,,,,,,,
8641,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8394,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8266,2.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0343
,,,,,,,,
8189,6.0,0.0,1072.62,1.0,1.0,1.0,0.0,0.0476
,,,,,,,,
8750,3.0,1.0,1063.61,1.0,1.0,1.0,0.0,0.2277
,,,,,,,,
8253,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
8208,5.0,0.0,1072.78,1.0,1.0,1.0,0.0,0.0443
,,,,,,,,
8473,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8738,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8370,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2163
,,,,,,,,
8610,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
7941,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8503,9.0,0.0,1072.06,1.0,1.0,1.0,0.0,0.0588
,,,,,,,,
8368,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8631,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8294,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8754,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8186,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8090,0.0,0.0,1073.65,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
7652,3.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
8696,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8832,16.0,2.0,1059.42,1.0,1.0,1.0,0.0,0.2499
,,,,,,,,
8207,2.0,0.0,1073.3,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
7405.0,8,4.0,1062.22,1.0,1.0,1.0,0.0,0.175
,,,,,,,,
8550,0.0,1.0,1064.16,1.0,1.0,1.0,0.0,0.2169
,,,,,,,,
8669,3.0,1.0,1063.63,1.0,1.0,1.0,0.0,0.2274
,,,,,,,,
8637,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8897,9.0,0.0,1071.99,1.0,1.0,1.0,0.0,0.0602
,,,,,,,,
8810,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8601,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8130,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8412,2.0,0.0,1073.26,1.0,1.0,1.0,0.0,0.0348
,,,,,,,,
7892,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
8576,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8760,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8513,0.0,1.0,1064.16,1.0,1.0,1.0,0.0,0.2167
,,,,,,,,
8860,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8135,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8655,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8137,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8170,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
7785,3.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8639,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8116,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
7876,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8716,0.0,1.0,1064.13,1.0,1.0,1.0,0.0,0.2174
,,,,,,,,
8326,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
7788,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8741,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8161,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8477,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
9147,15.0,1.0,1058.83,1.0,1.0,1.0,0.0,0.2697
,,,,,,,,
7774,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
8362,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
7847,6.0,1.0,1063.26,1.0,1.0,1.0,0.0,0.2349
,,,,,,,,
8229,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8706,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8586,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8662,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8637,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8438,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8079,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8741,6.0,1.0,1063.11,1.0,1.0,1.0,0.0,0.2378
,,,,,,,,
8450,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8197,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8531,6.0,1.0,1063.14,1.0,1.0,1.0,0.0,0.2371
,,,,,,,,
8502,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8279,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8368,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8716,2.0,0.0,1073.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
8822,0.0,1.0,1064.11,1.0,1.0,1.0,0.0,0.2178
,,,,,,,,
8503,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8924,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
8471,6.0,0.0,1072.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8054,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8078,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
9706,0.0,0.0,1073.38,1.0,1.0,1.0,0.0,0.0324
,,,,,,,,
8306,6.0,2.0,1064.28,1.0,1.0,1.0,0.0,0.2143
,,,,,,,,
8895,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8530,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8517,2.0,0.0,1073.24,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,
8289,2.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8632,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8650,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8110,0.0,0.0,1073.65,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
10408,0.0,0.0,1073.26,1.0,1.0,1.0,0.0,0.0347
,,,,,,,,
8420,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8580,0.0,1.0,1064.15,1.0,1.0,1.0,0.0,0.217
,,,,,,,,
7592,1.0,0.0,1067.03,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
7684,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
9507,3.0,1.0,1060.85,1.0,1.0,1.0,0.0,0.2302
,,,,,,,,
8659,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8635,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2172
,,,,,,,,
8169,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8413,3.0,1.0,1063.67,1.0,1.0,1.0,0.0,0.2266
,,,,,,,,
8434,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8759,7.0,0.0,1072.36,1.0,1.0,1.0,0.0,0.0529
,,,,,,,,
8505,2.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0351
,,,,,,,,
8247,0.0,0.0,1073.49,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8232,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8394,2.0,0.0,1073.26,1.0,1.0,1.0,0.0,0.0347
,,,,,,,,
8340,9.0,0.0,1072.08,1.0,1.0,1.0,0.0,0.0583
,,,,,,,,
8690,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8287,5.0,1.0,1063.35,1.0,1.0,1.0,0.0,0.233
,,,,,,,,
8041,6.0,0.0,1072.64,1.0,1.0,1.0,0.0,0.0471
,,,,,,,,
8199,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8848,0.0,1.0,1064.1,1.0,1.0,1.0,0.0,0.2179
,,,,,,,,
8519,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
7765,0.0,1.0,1064.28,1.0,1.0,1.0,0.0,0.2143
,,,,,,,,
8154,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8694,1.0,0.0,1073.38,1.0,1.0,1.0,0.0,0.0324
,,,,,,,,
8579,3.0,1.0,1063.64,1.0,1.0,1.0,0.0,0.2271
,,,,,,,,
8362,3.0,2.0,1064.78,1.0,1.0,1.0,0.0,0.2043
,,,,,,,,
8297,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
7832,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8303,9.0,0.0,1072.09,1.0,1.0,1.0,0.0,0.0582
,,,,,,,,
8571,6.0,1.0,1063.14,1.0,1.0,1.0,0.0,0.2373
,,,,,,,,
8187,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
9787,6.0,3.0,1061.42,1.0,1.0,1.0,0.0,0.1974
,,,,,,,,
7562,0.0,0.0,1073.74,1.0,1.0,1.0,0.0,0.0252
,,,,,,,,
8706,2.0,0.0,1073.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
8848,3.0,1.0,1063.6,1.0,1.0,1.0,0.0,0.228
,,,,,,,,
7884,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8603,3.0,1.0,1063.64,1.0,1.0,1.0,0.0,0.2272
,,,,,,,,
8244,9.0,0.0,1072.1,1.0,1.0,1.0,0.0,0.058
,,,,,,,,
7222,5.0,0.0,1065.47,1.0,1.0,1.0,0.0,0.041
,,,,,,,,
8569,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
8618,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0355
,,,,,,,,
8786,9.0,0.0,1072.01,1.0,1.0,1.0,0.0,0.0598
,,,,,,,,
7938,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8512,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8392,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0483
,,,,,,,,
8627,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0593
,,,,,,,,
8563,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
8648,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8395,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
9938,0.0,0.0,1073.34,1.0,1.0,1.0,0.0,0.0331
,,,,,,,,
8624,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8347,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8372,3.0,1.0,1063.68,1.0,1.0,1.0,0.0,0.2264
,,,,,,,,
8404,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8288,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8679,9.0,0.0,1072.03,1.0,1.0,1.0,0.0,0.0594
,,,,,,,,
8408,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8431,5.0,0.0,1072.74,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,
8687,4.0,0.0,1072.88,1.0,1.0,1.0,0.0,0.0425
,,,,,,,,
8490,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8177,5.0,0.0,1072.79,1.0,1.0,1.0,0.0,0.0442
,,,,,,,,
10184,0.0,0.0,1073.31,1.0,1.0,1.0,0.0,0.0339
,,,,,,,,
8644,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8241,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
7681,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
8677,8.0,0.0,1072.19,1.0,1.0,1.0,0.0,0.0561
,,,,,,,,
8457,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8288,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8680,3.0,2.0,1064.73,1.0,1.0,1.0,0.0,0.2054
,,,,,,,,
8365,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8658,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8942,9.0,0.0,1071.98,1.0,1.0,1.0,0.0,0.0603
,,,,,,,,
8541,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8535,9.0,0.0,1072.05,1.0,1.0,1.0,0.0,0.059
,,,,,,,,
8403,2.0,0.0,1073.26,1.0,1.0,1.0,0.0,0.0348
,,,,,,,,
8582,3.0,1.0,1063.51,1.0,1.0,1.0,0.0,0.2271
,,,,,,,,
8177,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
9510,0.0,0.0,1073.42,1.0,1.0,1.0,0.0,0.0317
,,,,,,,,
8363,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8642,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2172
,,,,,,,,
8861,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8033,0.0,1.0,1064.24,1.0,1.0,1.0,0.0,0.2151
,,,,,,,,
8592,5.0,0.0,1072.72,1.0,1.0,1.0,0.0,0.0456
,,,,,,,,
8537,9.0,0.0,1072.05,1.0,1.0,1.0,0.0,0.059
,,,,,,,,
8781,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
7782,-4.0,2.0,1059.69,1.0,1.0,1.0,0.0,0.2058
,,,,,,,,
8339,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8698,9.0,0.0,1072.03,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
8621,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8535,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
7925,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
9861,9.0,0.0,1071.83,1.0,1.0,1.0,0.0,0.0634
,,,,,,,,
8711,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8489,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
7154.0,3,0.0,1073.3,1.0,1.0,1.0,0.0,0.034
,,,,,,,,
9890,0.0,0.0,1073.35,1.0,1.0,1.0,0.0,0.033
,,,,,,,,
8664,3.0,1.0,1063.49,1.0,1.0,1.0,0.0,0.2274
,,,,,,,,
8602,9.0,0.0,1071.95,1.0,1.0,1.0,0.0,0.0592
,,,,,,,,
8133,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8562,6.0,1.0,1063.14,1.0,1.0,1.0,0.0,0.2372
,,,,,,,,
7658,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0255
,,,,,,,,
8812,0.0,1.0,1064.11,1.0,1.0,1.0,0.0,0.2177
,,,,,,,,
9535,3.0,0.0,1072.9,1.0,1.0,1.0,0.0,0.042
,,,,,,,,
7790,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8686,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8387,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8277,6.0,1.0,1063.18,1.0,1.0,1.0,0.0,0.2363
,,,,,,,,
7928,0.0,0.0,1073.47,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
8572,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
7501.0,2,0.0,1073.41,1.0,1.0,1.0,0.0,0.0318
,,,,,,,,
8704,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8725,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8274,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
8093,3.0,1.0,1063.72,1.0,1.0,1.0,0.0,0.2255
,,,,,,,,
8370,8.0,0.0,1072.25,1.0,1.0,1.0,0.0,0.055
,,,,,,,,
7869,3.0,2.0,1064.86,1.0,1.0,1.0,0.0,0.2027
,,,,,,,,
7345,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0347
,,,,,,,,
8782,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
7958,6.0,0.0,1072.66,1.0,1.0,1.0,0.0,0.0469
,,,,,,,,
8320,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
8381,9.0,0.0,1072.08,1.0,1.0,1.0,0.0,0.0584
,,,,,,,,
