capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
1848.0,4.0,1.0,,,,,,
8491,7.0,1.0,,,,,,
,,,,,,,,
8418,11.0,4.0,,,,,,
2993.0,3.0,2.0,,,,,,
0.0,0.0,1.0,1194.48,0.98,0.99,0.98,0.01,0.3513
0.0,0.0,3.0,,,,,,
,,,,,,,,
8850,0.0,0.0,1165.84,0.99,0.99,0.99,0.0,0.0295
,,,,,,,,
8820,3.0,0.0,1164.94,0.99,0.99,0.99,0.0,0.0396
,,,,,,,,
4088.0,16.0,3.0,,,,,,
8541,11.0,0.0,,,,,,
2748.0,0.0,1.0,1226.12,0.99,1.0,0.99,0.01,0.2387
4638.0,3.0,3.0,,,,,,
5212.0,5.0,0.0,,,,,,
,,,,,,,,
5821.0,9.0,2.0,,,,,,
2978.0,3.0,3.0,,,,,,
0.0,5.0,1.0,1197.3600000000001,0.91,0.87,0.89,0.04,0.3615
2870.0,6.0,1.0,,,,,,
7851,3.0,3.0,,,,,,
,,,,,,,,
0.0,13.0,1.0,,,,,,
9025,6.0,1.0,,,,,,
0.0,4.0,0.0,1230.16,0.97,0.98,0.97,0.01,0.1605
4888.0,3.0,0.0,,,,,,
1022.0,0.0,0.0,,,,,,
,,,,,,,,
8698,3.0,1.0,,,,,,
2970.0,3.0,0.0,1191.05,0.96,0.97,0.96,0.01,0.1339
0.0,3.0,0.0,,,,,,
,,,,,,,,
0.0,12.0,3.0,,,,,,
7738,0.0,1.0,,,,,,
2768.0,0.0,0.0,1180.5,0.87,0.79,0.83,0.08,0.1867
2878.0,0.0,0.0,,,,,,
,,,,,,,,
8749,0.0,0.0,1165.87,0.99,0.99,0.99,0.0,0.0292
,,,,,,,,
8821,9.0,1.0,,,,,,
0.0,3.0,1.0,1151.53,0.97,0.98,0.97,0.01,0.3674
,,,,,,,,
5708.0,29.0,2.0,,,,,,
8543,0.0,1.0,,,,,,
2934.0,6.0,1.0,1221.46,0.96,0.97,0.96,0.01,0.2405
0.0,6.0,0.0,,,,,,
0.0,3.0,0.0,,,,,,
,,,,,,,,
2494.0,9.0,1.0,,,,,,
10008,3.0,1.0,,,,,,
5636.0,3.0,2.0,1211.35,0.97,0.98,0.97,0.01,0.3695
0.0,3.0,2.0,,,,,,
7562.0,12.0,1.0,,,,,,
,,,,,,,,
0.0,9.0,0.0,,,,,,
5911.0,3.0,1.0,,,,,,
0.0,2.0,1.0,1229.84,1.0,1.0,1.0,0.0,0.224
0.0,2.0,0.0,,,,,,
8586,6.0,16.0,,,,,,
,,,,,,,,
0.0,16.0,6.0,,,,,,
5863.0,3.0,4.0,,,,,,
5772.0,8.0,3.0,1211.0,0.96,0.98,0.97,0.02,0.3633
0.0,1.0,5.0,,,,,,
8629,5.0,1.0,,,,,,
,,,,,,,,
0.0,12.0,0.0,,,,,,
7746,0.0,0.0,,,,,,
2748.0,6.0,0.0,1237.27,0.95,0.93,0.94,0.02,0.0215
0.0,3.0,0.0,,,,,,
409.0,0.0,0.0,,,,,,
,,,,,,,,
8845,9.0,1.0,1129.28,0.97,0.98,0.97,0.01,0.3924
,,,,,,,,
8681,0.0,0.0,1165.9,0.99,0.99,0.99,0.0,0.0289
,,,,,,,,
0.0,10.0,0.0,,,,,,
8818,9.0,1.0,,,,,,
0.0,0.0,1.0,1224.62,0.97,0.98,0.97,0.01,0.222
0.0,3.0,2.0,,,,,,
2983.0,0.0,0.0,,,,,,
,,,,,,,,
5079.0,16.0,1.0,,,,,,
8119,0.0,1.0,,,,,,
5529.0,3.0,0.0,1219.56,0.94,0.95,0.94,0.01,0.2282
0.0,3.0,0.0,,,,,,
0.0,2.0,1.0,,,,,,
,,,,,,,,
8941,12.0,1.0,,,,,,
0.0,6.0,0.0,1167.06,0.98,0.99,0.98,0.01,0.2116
,,,,,,,,
8820,30.0,2.0,,,,,,
2994.0,6.0,0.0,1167.84,1.0,1.0,1.0,0.0,0.2462
,,,,,,,,
8816,3.0,1.0,1129.62,0.96,0.97,0.96,0.01,0.372
,,,,,,,,
7637.0,15.0,2.0,,,,,,
9844,5.0,2.0,,,,,,
6812.0,6.0,0.0,1197.94,0.97,0.98,0.97,0.01,0.2962
0.0,6.0,1.0,,,,,,
,,,,,,,,
5974.0,3.0,0.0,,,,,,
8743,3.0,0.0,1196.45,0.99,0.99,0.99,0.0,0.1339
0.0,0.0,1.0,,,,,,
,,,,,,,,
0.0,15.0,2.0,,,,,,
4855.0,2.0,8.0,,,,,,
2503.0,8.0,3.0,1213.8,0.99,1.0,0.99,0.01,0.3756
10029,13.0,3.0,,,,,,
6155.0,6.0,1.0,,,,,,
,,,,,,,,
8886,6.0,1.0,,,,,,
0.0,6.0,0.0,1166.48,0.97,0.98,0.97,0.01,0.2013
,,,,,,,,
8948,6.0,1.0,,,,,,
0.0,3.0,0.0,1166.92,0.97,0.98,0.97,0.01,0.1964
,,,,,,,,
0.0,16.0,2.0,,,,,,
3616.0,6.0,6.0,,,,,,
6913.0,14.0,3.0,1211.19,0.97,0.98,0.97,0.01,0.3712
5842.0,0.0,6.0,,,,,,
9921,3.0,1.0,,,,,,
,,,,,,,,
7678,12.0,1.0,,,,,,
2969.0,3.0,0.0,1132.15,0.79,0.74,0.77,0.05,0.2094
,,,,,,,,
0.0,12.0,2.0,,,,,,
8476,2.0,0.0,,,,,,
5758.0,3.0,1.0,1222.29,0.99,0.99,0.99,0.0,0.2912
5699.0,0.0,1.0,,,,,,
0.0,1.0,1.0,,,,,,
,,,,,,,,
0.0,18.0,2.0,,,,,,
5602.0,9.0,0.0,,,,,,
2594.0,2.0,1.0,1225.23,0.98,0.99,0.98,0.01,0.2319
0.0,0.0,1.0,,,,,,
8292,3.0,0.0,,,,,,
,,,,,,,,
8953,3.0,1.0,1129.58,0.96,0.97,0.96,0.01,0.3724
,,,,,,,,
8855,15.0,3.0,,,,,,
0.0,3.0,0.0,1194.7,0.99,1.0,0.99,0.01,0.1433
0.0,3.0,0.0,,,,,,
,,,,,,,,
2715.0,0.0,2.0,,,,,,
8600,3.0,0.0,1196.92,0.99,0.99,0.99,0.0,0.1287
0.0,2.0,0.0,,,,,,
,,,,,,,,
8867,3.0,0.0,1164.93,0.99,0.99,0.99,0.0,0.0397
,,,,,,,,
2560.0,3.0,1.0,,,,,,
8846,3.0,1.0,1181.1,0.96,0.97,0.96,0.01,0.2444
0.0,3.0,0.0,,,,,,
,,,,,,,,
8957,6.0,0.0,,,,,,
0.0,0.0,1.0,1170.38,0.99,1.0,0.99,0.01,0.1913
,,,,,,,,
0.0,11.0,6.0,,,,,,
4984.0,0.0,0.0,,,,,,
8113,3.0,2.0,1220.59,0.95,0.96,0.95,0.01,0.2334
2779.0,4.0,0.0,,,,,,
5547.0,16.0,5.0,,,,,,
,,,,,,,,
8908,9.0,1.0,1131.67,0.98,0.98,0.98,0.0,0.3926
,,,,,,,,
8764,6.0,2.0,1130.3,0.97,0.98,0.97,0.01,0.3811
,,,,,,,,
8798,3.0,0.0,1164.94,0.99,0.99,0.99,0.0,0.0395
,,,,,,,,
0.0,8.0,0.0,,,,,,
10221,0.0,0.0,,,,,,
2906.0,0.0,0.0,1218.91,0.99,0.99,0.99,0.0,0.1066
2856.0,4.0,1.0,,,,,,
,,,,,,,,
4276.0,11.0,5.0,,,,,,
4281.0,8.0,5.0,,,,,,
9805,10.0,2.0,1218.77,0.98,0.99,0.98,0.01,0.3037
5568.0,5.0,4.0,,,,,,
0.0,3.0,0.0,,,,,,
,,,,,,,,
0.0,6.0,0.0,,,,,,
3971.0,2.0,0.0,,,,,,
3610.0,0.0,2.0,1234.46,0.99,0.99,0.99,0.0,0.156
8410,4.0,0.0,,,,,,
4595.0,2.0,1.0,,,,,,
,,,,,,,,
8733,0.0,1.0,,,,,,
0.0,3.0,0.0,1166.38,0.96,0.97,0.96,0.01,0.1858
,,,,,,,,
5804.0,11.0,5.0,,,,,,
5820.0,4.0,2.0,,,,,,
7472.0,0.0,0.0,1215.9,0.92,0.91,0.92,0.01,0.2355
7917,8.0,4.0,,,,,,
0.0,7.0,0.0,,,,,,
,,,,,,,,
0.0,6.0,0.0,,,,,,
8384,0.0,0.0,,,,,,
2863.0,3.0,0.0,1234.24,0.99,0.99,0.99,0.0,0.1585
0.0,3.0,1.0,,,,,,
5749.0,9.0,1.0,,,,,,
,,,,,,,,
2736.0,4.0,0.0,,,,,,
5885.0,8.0,0.0,,,,,,
7732,9.0,1.0,1208.98,0.9,0.87,0.89,0.03,0.2425
0.0,9.0,3.0,,,,,,
5529.0,13.0,1.0,,,,,,
,,,,,,,,
2764.0,18.0,14.0,,,,,,
8672,0.0,0.0,,,,,,
0.0,3.0,0.0,1218.56,0.99,0.99,0.99,0.0,0.1105
2945.0,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
2943.0,0.0,0.0,,,,,,
0.0,0.0,1.0,1221.49,0.99,1.0,0.99,0.01,0.2901
0.0,8.0,1.0,,,,,,
8380,18.0,5.0,,,,,,
,,,,,,,,
0.0,12.0,3.0,,,,,,
1123.0,4.0,4.0,,,,,,
10024,2.0,2.0,1199.72,0.97,0.98,0.97,0.01,0.2764
2923.0,3.0,0.0,,,,,,
,,,,,,,,
8648,9.0,2.0,,,,,,
0.0,0.0,1.0,1152.06,0.97,0.98,0.97,0.01,0.3616
,,,,,,,,
0.0,0.0,3.0,,,,,,
7786,3.0,1.0,,,,,,
0.0,0.0,2.0,1198.47,0.89,0.83,0.86,0.06,0.2792
5079.0,3.0,2.0,,,,,,
2502.0,0.0,0.0,,,,,,
,,,,,,,,
8833,3.0,0.0,1164.94,0.99,0.99,0.99,0.0,0.0396
,,,,,,,,
0.0,11.0,2.0,,,,,,
5457.0,0.0,2.0,,,,,,
8601,3.0,1.0,1222.8,0.96,0.97,0.96,0.01,0.2256
0.0,7.0,0.0,,,,,,
1283.0,3.0,0.0,,,,,,
,,,,,,,,
8738,12.0,3.0,,,,,,
0.0,3.0,1.0,1152.74,0.98,0.99,0.98,0.01,0.3707
,,,,,,,,
3307.0,6.0,4.0,,,,,,
2963.0,5.0,1.0,,,,,,
0.0,6.0,3.0,1216.97,0.96,0.97,0.96,0.01,0.2903
8379,3.0,2.0,,,,,,
2462.0,2.0,0.0,,,,,,
,,,,,,,,
4385.0,9.0,2.0,,,,,,
5808.0,2.0,2.0,,,,,,
0.0,0.0,2.0,1208.55,0.94,0.96,0.95,0.02,0.3572
5745.0,0.0,2.0,,,,,,
8074,3.0,1.0,,,,,,
,,,,,,,,
2973.0,0.0,1.0,,,,,,
0.0,0.0,1.0,,,,,,
0.0,3.0,0.0,1199.57,0.96,0.97,0.96,0.01,0.2614
8511,0.0,1.0,,,,,,
,,,,,,,,
1673.0,8.0,1.0,,,,,,
2980.0,3.0,1.0,,,,,,
1769.0,6.0,0.0,1224.17,0.97,0.98,0.97,0.01,0.227
9034,3.0,2.0,,,,,,
5769.0,0.0,0.0,,,,,,
,,,,,,,,
8899,6.0,0.0,1163.1,0.99,1.0,0.99,0.01,0.05
,,,,,,,,
1996.0,6.0,0.0,,,,,,
4598.0,3.0,1.0,,,,,,
9367,5.0,0.0,1217.49,0.99,1.0,0.99,0.01,0.1123
2824.0,2.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
8478,9.0,0.0,,,,,,
3862.0,3.0,2.0,1222.48,0.99,0.99,0.99,0.0,0.2891
2977.0,0.0,1.0,,,,,,
4484.0,3.0,1.0,,,,,,
,,,,,,,,
0.0,3.0,2.0,,,,,,
0.0,0.0,1.0,,,,,,
0.0,0.0,1.0,1202.85,0.98,0.99,0.98,0.01,0.2583
8035,0.0,0.0,,,,,,
,,,,,,,,
9983,18.0,6.0,,,,,,
2130.0,13.0,3.0,,,,,,
4263.0,8.0,1.0,1214.26,0.99,1.0,0.99,0.01,0.3704
2763.0,0.0,1.0,,,,,,
2501.0,0.0,1.0,,,,,,
,,,,,,,,
5891.0,17.0,2.0,,,,,,
2981.0,3.0,1.0,,,,,,
8073,3.0,2.0,1220.9,0.95,0.96,0.95,0.01,0.23
0.0,3.0,0.0,,,,,,
0.0,3.0,0.0,,,,,,
,,,,,,,,
0.0,8.0,2.0,,,,,,
8623,3.0,1.0,,,,,,
5659.0,3.0,1.0,1222.84,0.96,0.97,0.96,0.01,0.2251
0.0,5.0,0.0,,,,,,
0.0,5.0,0.0,,,,,,
,,,,,,,,
8681,9.0,1.0,,,,,,
0.0,0.0,1.0,,,,,,
2974.0,0.0,0.0,1207.87,0.97,0.98,0.97,0.01,0.1859
2856.0,0.0,0.0,,,,,,
,,,,,,,,
4966.0,6.0,2.0,,,,,,
8031,2.0,2.0,,,,,,
0.0,6.0,5.0,1188.08,0.94,0.96,0.95,0.02,0.3625
4299.0,8.0,5.0,,,,,,
,,,,,,,,
0.0,0.0,3.0,,,,,,
8561,0.0,4.0,,,,,,
4788.0,5.0,5.0,1211.88,0.96,0.98,0.97,0.02,0.3536
2448.0,8.0,1.0,,,,,,
5210.0,2.0,2.0,,,,,,
,,,,,,,,
6590.0,0.0,0.0,,,,,,
0.0,0.0,2.0,,,,,,
805.0,3.0,3.0,1202.3899999999999,0.99,1.0,0.99,0.01,0.2801
9910,19.0,5.0,,,,,,
,,,,,,,,
0.0,11.0,1.0,,,,,,
8237,10.0,3.0,,,,,,
4503.0,3.0,1.0,1216.75,0.97,0.98,0.97,0.01,0.3094
2846.0,13.0,4.0,,,,,,
4535.0,10.0,0.0,,,,,,
,,,,,,,,
2889.0,6.0,2.0,,,,,,
6840.0,0.0,3.0,,,,,,
4212.0,3.0,1.0,1212.07,0.97,0.98,0.97,0.01,0.3615
10208,5.0,1.0,,,,,,
3430.0,3.0,1.0,,,,,,
,,,,,,,,
3324.0,16.0,7.0,,,,,,
6096.0,15.0,3.0,,,,,,
5434.0,9.0,3.0,1198.26,0.91,0.89,0.9,0.02,0.3882
4677.0,14.0,4.0,,,,,,
7763,9.0,2.0,,,,,,
,,,,,,,,
0.0,2.0,2.0,,,,,,
5594.0,1.0,2.0,,,,,,
1965.0,6.0,0.0,1223.41,0.96,0.97,0.96,0.01,0.2188
8310,3.0,1.0,,,,,,
1502.0,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
0.0,0.0,2.0,1134.3600000000001,0.79,0.71,0.75,0.08,0.3438
7707,3.0,2.0,,,,,,
,,,,,,,,
0.0,5.0,2.0,,,,,,
2612.0,0.0,0.0,,,,,,
2812.0,3.0,1.0,1226.1,0.98,0.99,0.98,0.01,0.2222
8190,2.0,0.0,,,,,,
5510.0,5.0,1.0,,,,,,
,,,,,,,,
0.0,2.0,0.0,,,,,,
5612.0,3.0,1.0,,,,,,
0.0,3.0,0.0,1211.53,0.9,0.88,0.89,0.02,0.2241
0.0,8.0,3.0,,,,,,
7933,8.0,1.0,,,,,,
,,,,,,,,
2935.0,1.0,4.0,,,,,,
3171.0,5.0,5.0,,,,,,
3933.0,9.0,1.0,1210.75,0.96,0.97,0.96,0.01,0.3594
8037,7.0,5.0,,,,,,
3728.0,2.0,3.0,,,,,,
,,,,,,,,
2679.0,-1.0,1.0,,,,,,
2282.0,0.0,1.0,,,,,,
5476.0,9.0,1.0,1211.34,0.96,0.98,0.97,0.02,0.3596
8526,2.0,3.0,,,,,,
3535.0,7.0,1.0,,,,,,
,,,,,,,,
6897.0,13.0,7.0,,,,,,
2833.0,0.0,0.0,,,,,,
0.0,6.0,1.0,1209.65,0.91,0.87,0.89,0.04,0.225
7901,3.0,3.0,,,,,,
0.0,3.0,0.0,,,,,,
,,,,,,,,
0.0,5.0,3.0,,,,,,
0.0,3.0,3.0,,,,,,
8631,3.0,0.0,1223.15,0.99,0.99,0.99,0.0,0.2817
2818.0,3.0,1.0,,,,,,
0.0,0.0,1.0,,,,,,
,,,,,,,,
0.0,6.0,1.0,,,,,,
8210,0.0,0.0,,,,,,
2282.0,4.0,1.0,1219.74,0.98,0.99,0.98,0.01,0.2929
2886.0,0.0,3.0,,,,,,
5013.0,13.0,2.0,,,,,,
,,,,,,,,
4412.0,6.0,2.0,,,,,,
2925.0,9.0,2.0,,,,,,
6049.0,5.0,2.0,1212.13,0.98,0.99,0.98,0.01,0.3774
9983,11.0,1.0,,,,,,
5536.0,8.0,2.0,,,,,,
,,,,,,,,
2518.0,7.0,3.0,,,,,,
6865.0,5.0,0.0,,,,,,
4503.0,2.0,2.0,1225.27,0.98,0.98,0.98,0.0,0.2414
9674,8.0,2.0,,,,,,
7347.0,11.0,0.0,,,,,,
,,,,,,,,
5537.0,0.0,0.0,,,,,,
8538,1.0,0.0,,,,,,
0.0,3.0,0.0,1219.66,0.99,0.99,0.99,0.0,0.0982
0.0,0.0,1.0,,,,,,
,,,,,,,,
3455.0,4.0,1.0,,,,,,
7832,11.0,2.0,,,,,,
3537.0,5.0,3.0,1204.5,0.92,0.91,0.92,0.01,0.3622
5643.0,3.0,1.0,,,,,,
0.0,2.0,1.0,,,,,,
,,,,,,,,
8649,9.0,4.0,,,,,,
6138.0,5.0,0.0,,,,,,
3703.0,2.0,0.0,1207.42,0.98,0.99,0.98,0.01,0.2076
1666.0,15.0,2.0,,,,,,
,,,,,,,,
0.0,5.0,2.0,,,,,,
2852.0,6.0,2.0,,,,,,
10106,5.0,3.0,1212.48,0.97,0.98,0.97,0.01,0.3569
0.0,6.0,1.0,,,,,,
2852.0,0.0,1.0,,,,,,
,,,,,,,,
0.0,3.0,1.0,,,,,,
0.0,12.0,0.0,,,,,,
4778.0,9.0,1.0,1213.93,0.94,0.96,0.95,0.02,0.2974
4964.0,2.0,2.0,,,,,,
8219,3.0,1.0,,,,,,
,,,,,,,,
0.0,2.0,0.0,,,,,,
5896.0,0.0,1.0,,,,,,
0.0,6.0,0.0,1227.04,0.98,0.98,0.98,0.0,0.2218
0.0,2.0,2.0,,,,,,
8805,9.0,2.0,,,,,,
,,,,,,,,
1430.0,0.0,1.0,,,,,,
8974,8.0,4.0,,,,,,
7348.0,11.0,6.0,1213.17,0.98,0.99,0.98,0.01,0.3659
2938.0,5.0,4.0,,,,,,
5705.0,6.0,1.0,,,,,,
,,,,,,,,
4353.0,15.0,6.0,,,,,,
7683,7.0,4.0,,,,,,
2694.0,5.0,3.0,1191.75,0.84,0.8,0.82,0.04,0.3072
4926.0,12.0,2.0,,,,,,
2721.0,6.0,0.0,,,,,,
,,,,,,,,
1349.0,3.0,0.0,,,,,,
7981,0.0,2.0,,,,,,
4310.0,0.0,1.0,1206.12,0.88,0.81,0.84,0.07,0.1509
0.0,2.0,0.0,,,,,,
5436.0,3.0,0.0,,,,,,
,,,,,,,,
2225.0,0.0,2.0,,,,,,
0.0,0.0,1.0,,,,,,
8294,6.0,1.0,1198.1,0.95,0.97,0.96,0.02,0.2678
5887.0,0.0,0.0,,,,,,
,,,,,,,,
0.0,3.0,0.0,,,,,,
0.0,2.0,1.0,,,,,,
2851.0,3.0,1.0,1224.88,0.97,0.98,0.97,0.01,0.2191
9292,7.0,3.0,,,,,,
0.0,3.0,0.0,,,,,,
,,,,,,,,
8562,6.0,0.0,,,,,,
0.0,3.0,0.0,,,,,,
-1713.0,3.0,1.0,1211.54,0.99,0.99,0.99,0.0,0.1884
2982.0,3.0,2.0,,,,,,
,,,,,,,,
0.0,0.0,4.0,,,,,,
2416.0,5.0,4.0,,,,,,
4710.0,0.0,0.0,1221.35,0.99,1.0,0.99,0.01,0.2917
2299.0,6.0,2.0,,,,,,
9104,14.0,4.0,,,,,,
,,,,,,,,
0.0,2.0,1.0,,,,,,
4525.0,11.0,4.0,,,,,,
8614,4.0,1.0,1216.22,0.96,0.97,0.96,0.01,0.2987
5531.0,7.0,2.0,,,,,,
4942.0,3.0,0.0,,,,,,
,,,,,,,,
8130,3.0,1.0,,,,,,
2606.0,0.0,1.0,1178.79,0.94,0.96,0.95,0.02,0.2434
2765.0,3.0,0.0,,,,,,
,,,,,,,,
2928.0,0.0,0.0,,,,,,
5610.0,3.0,0.0,,,,,,
0.0,6.0,0.0,1193.98,0.89,0.83,0.86,0.06,0.1069
7812,3.0,1.0,,,,,,
,,,,,,,,
1517.0,7.0,1.0,,,,,,
10091,3.0,3.0,,,,,,
2747.0,6.0,2.0,1211.48,0.97,0.98,0.97,0.01,0.368
5949.0,10.0,3.0,,,,,,
3768.0,6.0,3.0,,,,,,
,,,,,,,,
4552.0,4.0,4.0,,,,,,
2680.0,5.0,1.0,,,,,,
5007.0,3.0,2.0,1220.03,0.98,0.99,0.98,0.01,0.2897
8130,2.0,0.0,,,,,,
0.0,3.0,1.0,,,,,,
,,,,,,,,
4483.0,3.0,1.0,,,,,,
3614.0,3.0,2.0,,,,,,
4008.0,7.0,2.0,1211.52,0.97,0.98,0.97,0.01,0.3676
5911.0,6.0,2.0,,,,,,
10061,6.0,1.0,,,,,,
,,,,,,,,
0.0,2.0,0.0,,,,,,
2523.0,3.0,1.0,,,,,,
5392.0,6.0,2.0,1217.63,0.96,0.98,0.97,0.02,0.2897
8527,5.0,1.0,,,,,,
180.0,3.0,1.0,,,,,,
,,,,,,,,
0.0,3.0,0.0,,,,,,
7813,0.0,0.0,1178.47,0.95,0.94,0.94,0.01,0.0181
,,,,,,,,
0.0,5.0,2.0,,,,,,
-25.0,2.0,3.0,,,,,,
2167.0,4.0,1.0,1220.3600000000001,0.98,0.99,0.98,0.01,0.286
8213,4.0,0.0,,,,,,
5672.0,0.0,1.0,,,,,,
,,,,,,,,
2200.0,5.0,0.0,,,,,,
2459.0,0.0,0.0,,,,,,
0.0,6.0,0.0,1226.16,0.99,0.99,0.99,0.0,0.026
8303,7.0,0.0,,,,,,
,,,,,,,,
0.0,-1.0,2.0,,,,,,
5380.0,3.0,3.0,,,,,,
6912.0,4.0,3.0,1213.57,0.98,0.99,0.98,0.01,0.3614
1939.0,2.0,2.0,,,,,,
8370,14.0,3.0,,,,,,
,,,,,,,,
0.0,3.0,1.0,,,,,,
0.0,3.0,1.0,,,,,,
2942.0,6.0,2.0,1196.27,0.9,0.86,0.88,0.04,0.357
0.0,11.0,6.0,,,,,,
7990,6.0,1.0,,,,,,
,,,,,,,,
3898.0,5.0,2.0,,,,,,
1168.0,0.0,2.0,,,,,,
1339.0,2.0,2.0,1221.3600000000001,0.99,0.99,0.99,0.0,0.3016
8695,14.0,3.0,,,,,,
4613.0,14.0,0.0,,,,,,
,,,,,,,,
0.0,3.0,1.0,,,,,,
8040,9.0,4.0,1151.0,0.96,0.98,0.97,0.02,0.3633
,,,,,,,,
0.0,0.0,1.0,,,,,,
0.0,0.0,4.0,1169.82,0.94,0.96,0.95,0.02,0.3431
8283,3.0,1.0,,,,,,
,,,,,,,,
0.0,3.0,0.0,,,,,,
0.0,0.0,1.0,1197.3600000000001,0.99,0.99,0.99,0.0,0.1238
8680,0.0,0.0,,,,,,
,,,,,,,,
2656.0,0.0,0.0,,,,,,
0.0,2.0,2.0,,,,,,
0.0,4.0,5.0,1205.72,1.0,1.0,1.0,0.0,0.2698
8502,9.0,16.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
0.0,6.0,0.0,,,,,,
2576.0,0.0,1.0,1197.6100000000001,0.95,0.96,0.95,0.01,0.2666
8226,4.0,2.0,,,,,,
,,,,,,,,
-1.0,3.0,0.0,,,,,,
7161.0,12.0,13.0,1137.92,0.85,0.77,0.81,0.08,0.182
,,,,,,,,
2070.0,3.0,1.0,,,,,,
7596,3.0,3.0,,,,,,
681.0,4.0,0.0,1188.07,0.81,0.73,0.77,0.08,0.2248
7508.0,0.0,0.0,,,,,,
2106.0,9.0,2.0,,,,,,
,,,,,,,,
2428.0,8.0,3.0,,,,,,
3989.0,5.0,2.0,,,,,,
2996.0,4.0,3.0,1219.57,0.98,0.99,0.98,0.01,0.2948
8307,8.0,6.0,,,,,,
596.0,5.0,0.0,,,,,,
,,,,,,,,
2049.0,0.0,0.0,,,,,,
-204.0,0.0,0.0,,,,,,
2046.0,0.0,0.0,1245.19,0.98,0.99,0.98,0.01,0.0101
2888.0,0.0,0.0,,,,,,
8097,0.0,0.0,,,,,,
,,,,,,,,
0.0,3.0,2.0,,,,,,
6972.0,0.0,1.0,,,,,,
2740.0,0.0,3.0,1205.85,0.92,0.92,0.92,0.0,0.3572
3503.0,3.0,4.0,,,,,,
7866,13.0,2.0,,,,,,
,,,,,,,,
2188.0,5.0,1.0,,,,,,
3843.0,7.0,2.0,,,,,,
2797.0,6.0,1.0,1212.77,0.98,0.99,0.98,0.01,0.3703
6151.0,5.0,4.0,,,,,,
8491,12.0,2.0,,,,,,
,,,,,,,,
2981.0,3.0,4.0,,,,,,
3009.0,2.0,0.0,,,,,,
2626.0,7.0,0.0,1223.8,0.97,0.98,0.97,0.01,0.2311
8699,6.0,2.0,,,,,,
4619.0,9.0,1.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
0.0,2.0,1.0,1139.9,0.81,0.75,0.78,0.06,0.3522
7588,9.0,3.0,,,,,,
,,,,,,,,
2479.0,0.0,0.0,,,,,,
0.0,3.0,1.0,,,,,,
1288.0,0.0,3.0,1217.93,0.96,0.98,0.97,0.02,0.2863
2897.0,5.0,4.0,,,,,,
8290,10.0,1.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
8240,6.0,8.0,1154.23,0.98,0.99,0.98,0.01,0.3541
,,,,,,,,
7812,5.0,0.0,1157.73,0.96,0.95,0.95,0.01,0.043
,,,,,,,,
0.0,3.0,0.0,,,,,,
0.0,0.0,3.0,1154.06,0.84,0.78,0.81,0.06,0.2449
7494.0,24.0,13.0,,,,,,
,,,,,,,,
4434.0,-2.0,0.0,,,,,,
6862.0,2.0,2.0,,,,,,
8507,4.0,1.0,1198.08,0.96,0.97,0.96,0.01,0.278
2993.0,4.0,2.0,,,,,,
,,,,,,,,
0.0,3.0,2.0,,,,,,
9536,19.0,10.0,1158.82,1.0,1.0,1.0,0.0,0.3464
,,,,,,,,
2955.0,0.0,0.0,,,,,,
4772.0,2.0,1.0,,,,,,
1218.0,2.0,0.0,1229.8,1.0,1.0,1.0,0.0,0.2244
8148,14.0,10.0,,,,,,
7327.0,19.0,8.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
0.0,0.0,3.0,1175.06,0.99,1.0,0.99,0.01,0.3616
8690,20.0,4.0,,,,,,
,,,,,,,,
0.0,6.0,0.0,,,,,,
0.0,3.0,1.0,1189.91,1.0,1.0,1.0,0.0,0.2232
8243,20.0,9.0,,,,,,
,,,,,,,,
0.0,0.0,2.0,,,,,,
8843,14.0,3.0,1155.31,0.99,0.99,0.99,0.0,0.3688
,,,,,,,,
0.0,2.0,0.0,,,,,,
4488.0,0.0,2.0,,,,,,
5556.0,2.0,0.0,1229.88,0.97,0.98,0.97,0.01,0.1636
8214,12.0,3.0,,,,,,
5603.0,7.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
0.0,0.0,3.0,1172.17,0.96,0.97,0.96,0.01,0.3437
8336,3.0,2.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
8003,28.0,5.0,1147.95,0.96,0.97,0.96,0.01,0.3905
,,,,,,,,
0.0,6.0,2.0,,,,,,
4091.0,0.0,1.0,,,,,,
3482.0,0.0,4.0,1220.32,0.98,0.99,0.98,0.01,0.2865
6065.0,2.0,2.0,,,,,,
8167,3.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
0.0,0.0,2.0,1180.65,1.0,1.0,1.0,0.0,0.3261
8579,22.0,9.0,,,,,,
,,,,,,,,
0.0,0.0,1.0,,,,,,
