capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,
8720,6.0,0.0,1037.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8429,3.0,1.0,1028.48,1.0,1.0,1.0,0.0,0.2303
,,,,,,,,
7798,8.0,0.0,1037.34,1.0,1.0,1.0,0.0,0.0531
,,,,,,,,
8314,8.0,0.0,1037.26,1.0,1.0,1.0,0.0,0.0548
,,,,,,,,
8541,18.0,0.0,1035.53,1.0,1.0,1.0,0.0,0.0894
,,,,,,,,
8506,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8468,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8036,3.0,0.0,1038.15,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8818,6.0,1.0,1027.91,1.0,1.0,1.0,0.0,0.2418
,,,,,,,,
8287,0.0,1.0,1029.02,1.0,1.0,1.0,0.0,0.2197
,,,,,,,,
8124,0.0,1.0,1029.04,1.0,1.0,1.0,0.0,0.2191
,,,,,,,,
8548,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8234,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8783,15.0,0.0,1035.99,1.0,1.0,1.0,0.0,0.0801
,,,,,,,,
7578,0.0,0.0,1038.74,1.0,1.0,1.0,0.0,0.0253
,,,,,,,,
9789,9.0,1.0,1027.24,1.0,1.0,1.0,0.0,0.2552
,,,,,,,,
8477,9.0,0.0,1037.06,1.0,1.0,1.0,0.0,0.0588
,,,,,,,,
8188,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
7531,0.0,0.0,1038.74,1.0,1.0,1.0,0.0,0.0251
,,,,,,,,
7986,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0368
,,,,,,,,
8611,6.0,0.0,1037.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8471,2.0,1.0,1028.64,1.0,1.0,1.0,0.0,0.2271
,,,,,,,,
7435,0.0,0.0,1038.76,1.0,1.0,1.0,0.0,0.0248
,,,,,,,,
8368,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8286,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
7925,-2.0,1.0,1026.42,1.0,1.0,1.0,0.0,0.2253
,,,,,,,,
7615,0.0,0.0,1036.82,1.0,1.0,1.0,0.0,0.0254
,,,,,,,,
8791,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8689,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8604,9.0,0.0,1037.04,1.0,1.0,1.0,0.0,0.0592
,,,,,,,,
8279,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.0479
,,,,,,,,
8485,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8336,0.0,1.0,1029.0,1.0,1.0,1.0,0.0,0.2199
,,,,,,,,
8713,12.0,0.0,1036.52,1.0,1.0,1.0,0.0,0.0697
,,,,,,,,
8350,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
7524,3.0,0.0,1038.24,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,
8019,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8606,3.0,1.0,1028.46,1.0,1.0,1.0,0.0,0.2309
,,,,,,,,
8157,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8464,9.0,0.0,1037.06,1.0,1.0,1.0,0.0,0.0587
,,,,,,,,
8611,0.0,1.0,1028.96,1.0,1.0,1.0,0.0,0.2208
,,,,,,,,
8678,0.0,1.0,1028.95,1.0,1.0,1.0,0.0,0.221
,,,,,,,,
8408,5.0,1.0,1028.15,1.0,1.0,1.0,0.0,0.237
,,,,,,,,
8302,12.0,1.0,1026.98,1.0,1.0,1.0,0.0,0.2604
,,,,,,,,
7361,0.0,0.0,1038.78,1.0,1.0,1.0,0.0,0.0245
,,,,,,,,
8407,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
7922,0.0,0.0,1038.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
8124,3.0,0.0,1038.14,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
8177,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8590,3.0,1.0,1028.46,1.0,1.0,1.0,0.0,0.2309
,,,,,,,,
8230,8.0,0.0,1037.28,1.0,1.0,1.0,0.0,0.0545
,,,,,,,,
8433,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
7464,0.0,0.0,1038.76,1.0,1.0,1.0,0.0,0.0249
,,,,,,,,
7670,3.0,0.0,1038.22,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
7577,2.0,0.0,1035.94,1.0,1.0,1.0,0.0,0.032
,,,,,,,,
8277,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8347,6.0,0.0,1037.59,1.0,1.0,1.0,0.0,0.0482
,,,,,,,,
8573,8.0,1.0,1027.62,1.0,1.0,1.0,0.0,0.2477
,,,,,,,,
8632,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8228,9.0,0.0,1037.1,1.0,1.0,1.0,0.0,0.0579
,,,,,,,,
8233,5.0,0.0,1031.54,1.0,1.0,1.0,0.0,0.0444
,,,,,,,,
9461,0.0,0.0,1038.36,1.0,1.0,1.0,0.0,0.0315
,,,,,,,,
7962,0.0,0.0,1038.67,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8735,12.0,0.0,1036.51,1.0,1.0,1.0,0.0,0.0698
,,,,,,,,
8238,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8068,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
7935,0.0,0.0,1038.67,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8494,6.0,0.0,1037.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8583,0.0,1.0,1028.96,1.0,1.0,1.0,0.0,0.2207
,,,,,,,,
8201,12.0,1.0,1027.0,1.0,1.0,1.0,0.0,0.26
,,,,,,,,
7731,3.0,0.0,1038.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8509,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
10398,0.0,1.0,1028.66,1.0,1.0,1.0,0.0,0.2267
,,,,,,,,
8779,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8805,5.0,0.0,1037.68,1.0,1.0,1.0,0.0,0.0463
,,,,,,,,
8191,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
7758,6.0,0.0,1037.69,1.0,1.0,1.0,0.0,0.0462
,,,,,,,,
9840,9.0,0.0,1036.84,1.0,1.0,1.0,0.0,0.0633
,,,,,,,,
8642,3.0,0.0,1038.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
7875,0.0,0.0,1038.68,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8179,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
7739,0.0,0.0,1038.71,1.0,1.0,1.0,0.0,0.0258
,,,,,,,,
8737,6.0,4.0,1028.7,1.0,1.0,1.0,0.0,0.1756
,,,,,,,,
8571,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
8625,2.0,0.0,1038.22,1.0,1.0,1.0,0.0,0.0355
,,,,,,,,
7460,0.0,0.0,1038.76,1.0,1.0,1.0,0.0,0.0249
,,,,,,,,
8817,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8270,3.0,1.0,1021.05,1.0,1.0,1.0,0.0,0.2298
,,,,,,,,
8824,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8899,2.0,0.0,1038.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
9702,3.0,0.0,1037.88,1.0,1.0,1.0,0.0,0.0425
,,,,,,,,
7715,0.0,0.0,1038.72,1.0,1.0,1.0,0.0,0.0257
,,,,,,,,
8350,5.0,0.0,1037.76,1.0,1.0,1.0,0.0,0.0448
,,,,,,,,
8587,6.0,0.0,1037.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8814,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8538,3.0,0.0,1038.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8356,9.0,1.0,1027.48,1.0,1.0,1.0,0.0,0.2504
,,,,,,,,
9683,3.0,0.0,1037.88,1.0,1.0,1.0,0.0,0.0424
,,,,,,,,
10317,0.0,1.0,1028.67,1.0,1.0,1.0,0.0,0.2265
,,,,,,,,
8636,3.0,1.0,1028.45,1.0,1.0,1.0,0.0,0.231
,,,,,,,,
8295,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
7963,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8780,2.0,0.0,1038.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8437,9.0,0.0,1037.07,1.0,1.0,1.0,0.0,0.0586
,,,,,,,,
8449,0.0,0.0,1038.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8335,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8405,3.0,0.0,1038.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
7968,9.0,0.0,1037.15,1.0,1.0,1.0,0.0,0.0571
,,,,,,,,
7936,0.0,0.0,1038.67,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
9977,0.0,3.0,1026.27,1.0,1.0,1.0,0.0,0.1812
,,,,,,,,
8463,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0485
,,,,,,,,
8580,12.0,1.0,1026.94,1.0,1.0,1.0,0.0,0.2613
,,,,,,,,
8618,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8532,0.0,1.0,1028.98,1.0,1.0,1.0,0.0,0.2205
,,,,,,,,
8610,3.0,1.0,1028.46,1.0,1.0,1.0,0.0,0.2309
,,,,,,,,
7995,3.0,1.0,1028.56,1.0,1.0,1.0,0.0,0.2289
,,,,,,,,
8397,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
7878,1.0,1.0,1022.82,1.0,1.0,1.0,0.0,0.2217
,,,,,,,,
7821,5.0,0.0,1037.85,1.0,1.0,1.0,0.0,0.043
,,,,,,,,
8317,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
8325,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
8329,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8747,2.0,0.0,1038.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8426,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8864,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8365,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
7953,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
7450,0.0,0.0,1038.76,1.0,1.0,1.0,0.0,0.0248
,,,,,,,,
8245,9.0,0.0,1037.1,1.0,1.0,1.0,0.0,0.058
,,,,,,,,
8319,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
8763,2.0,0.0,1038.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8528,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8149,0.0,1.0,1029.04,1.0,1.0,1.0,0.0,0.2192
,,,,,,,,
7939,9.0,0.0,1037.15,1.0,1.0,1.0,0.0,0.057
,,,,,,,,
7630,6.0,0.0,1037.71,1.0,1.0,1.0,0.0,0.0458
,,,,,,,,
8291,3.0,0.0,1038.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
7916,0.0,0.0,1038.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
7787,1.0,1.0,1025.02,1.0,1.0,1.0,0.0,0.2214
,,,,,,,,
8685,2.0,0.0,1038.22,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
8165,5.0,0.0,1037.79,1.0,1.0,1.0,0.0,0.0442
,,,,,,,,
8655,3.0,1.0,1028.44,1.0,1.0,1.0,0.0,0.2311
,,,,,,,,
8269,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
7810,3.0,0.0,1038.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8299,3.0,0.0,1038.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8624,9.0,1.0,1027.44,1.0,1.0,1.0,0.0,0.2513
,,,,,,,,
9254,4.0,6.0,1029.07,1.0,1.0,1.0,0.0,0.1301
,,,,,,,,
8750,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8693,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8327,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8654,3.0,0.0,1038.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8688,0.0,1.0,1028.95,1.0,1.0,1.0,0.0,0.221
,,,,,,,,
8672,18.0,1.0,1025.9,1.0,1.0,1.0,0.0,0.2819
,,,,,,,,
8443,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8223,0.0,0.0,1038.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8453,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0485
,,,,,,,,
8821,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
7780,0.0,1.0,1029.1,1.0,1.0,1.0,0.0,0.218
,,,,,,,,
7666.0,-1.0,0.0,,,,,,
13219.0,-6.0,2.0,1065.62,2.0,2.0,2.0,0.0,0.1316
,,,,,,,,
8722,2.0,0.0,1038.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
8164,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8424,3.0,0.0,1038.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8780,11.0,0.0,1036.61,1.0,1.0,1.0,0.0,0.0665
,,,,,,,,
7449,3.0,0.0,1038.25,1.0,1.0,1.0,0.0,0.035
,,,,,,,,
8055,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8447,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8400,3.0,0.0,1038.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8706,6.0,1.0,1027.93,1.0,1.0,1.0,0.0,0.2414
,,,,,,,,
7860,3.0,1.0,1028.58,1.0,1.0,1.0,0.0,0.2284
,,,,,,,,
8309,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
8687,9.0,0.0,1037.02,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
7793,0.0,0.0,1038.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8536,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
7751,7.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8834,2.0,0.0,1038.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8625,11.0,4.0,1024.42,1.0,1.0,1.0,0.0,0.1922
,,,,,,,,
8230,0.0,0.0,1038.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
7195,0.0,0.0,1038.8,1.0,1.0,1.0,0.0,0.024
,,,,,,,,
8795,2.0,0.0,1038.2,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
7930,12.0,0.0,1036.64,1.0,1.0,1.0,0.0,0.0671
,,,,,,,,
8561,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8085,0.0,0.0,1038.65,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
8351,11.0,1.0,1027.14,1.0,1.0,1.0,0.0,0.2572
,,,,,,,,
8441,8.0,0.0,1037.24,1.0,1.0,1.0,0.0,0.0552
,,,,,,,,
8532,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8322,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8191,2.0,0.0,1038.3,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8208,5.0,1.0,1028.18,1.0,1.0,1.0,0.0,0.2364
,,,,,,,,
8527,2.0,0.0,1038.24,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,
7579,3.0,0.0,1038.23,1.0,1.0,1.0,0.0,0.0354
,,,,,,,,
8029,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8447,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0485
,,,,,,,,
8367,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8040,0.0,1.0,1029.06,1.0,1.0,1.0,0.0,0.2189
,,,,,,,,
8709,9.0,0.0,1037.02,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
8491,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8660,6.0,0.0,1037.54,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,
8405,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
8218,6.0,0.0,1037.62,1.0,1.0,1.0,0.0,0.0477
,,,,,,,,
8823,0.0,2.0,1030.04,1.0,1.0,1.0,0.0,0.1993
,,,,,,,,
8549,2.0,0.0,1038.24,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,
8527,3.0,0.0,1038.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
7944,6.0,0.0,1037.66,1.0,1.0,1.0,0.0,0.0468
,,,,,,,,
9793,3.0,0.0,1037.86,1.0,1.0,1.0,0.0,0.0428
,,,,,,,,
8327,0.0,1.0,1029.01,1.0,1.0,1.0,0.0,0.2198
,,,,,,,,
8094,3.0,0.0,1038.15,1.0,1.0,1.0,0.0,0.0371
,,,,,,,,
7880,0.0,0.0,1038.68,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8818,2.0,0.0,1038.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8158,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8786,0.0,1.0,1028.93,1.0,1.0,1.0,0.0,0.2214
,,,,,,,,
8401,8.0,0.0,1037.24,1.0,1.0,1.0,0.0,0.0551
,,,,,,,,
8556,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8693,6.0,1.0,1027.93,1.0,1.0,1.0,0.0,0.2414
,,,,,,,,
8132,0.0,0.0,1038.65,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8237,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8606,9.0,2.0,1028.54,1.0,1.0,1.0,0.0,0.2291
,,,,,,,,
8023,2.0,0.0,1038.33,1.0,1.0,1.0,0.0,0.0335
,,,,,,,,
7370,6.0,0.0,1030.37,1.0,1.0,1.0,0.0,0.0449
,,,,,,,,
7542,3.0,0.0,1038.24,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,
8800,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8287,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8351,0.0,1.0,1029.0,1.0,1.0,1.0,0.0,0.2199
,,,,,,,,
7964,0.0,0.0,1038.67,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8675,6.0,3.0,1030.14,1.0,1.0,1.0,0.0,0.1972
,,,,,,,,
8089,0.0,0.0,1038.65,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
8844,9.0,0.0,1037.0,1.0,1.0,1.0,0.0,0.06
,,,,,,,,
8902,3.0,1.0,1028.4,1.0,1.0,1.0,0.0,0.2319
,,,,,,,,
8772,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8334,3.0,1.0,1028.5,1.0,1.0,1.0,0.0,0.23
,,,,,,,,
8480,8.0,0.0,1037.23,1.0,1.0,1.0,0.0,0.0554
,,,,,,,,
8038,6.0,0.0,1037.65,1.0,1.0,1.0,0.0,0.0471
,,,,,,,,
7691,3.0,0.0,1038.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
8534,3.0,0.0,1038.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8676,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8853,6.0,0.0,1037.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
7272,0.0,0.0,1038.79,1.0,1.0,1.0,0.0,0.0242
,,,,,,,,
9745,3.0,0.0,1037.86,1.0,1.0,1.0,0.0,0.0427
,,,,,,,,
8266,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
7393.0,5,1.0,1028.23,1.0,1.0,1.0,0.0,0.2336
,,,,,,,,
8218,2.0,0.0,1038.29,1.0,1.0,1.0,0.0,0.0342
,,,,,,,,
8420,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
8618,6.0,1.0,1027.94,1.0,1.0,1.0,0.0,0.2411
,,,,,,,,
8617,9.0,0.0,1037.04,1.0,1.0,1.0,0.0,0.0592
,,,,,,,,
8551,12.0,0.0,1036.54,1.0,1.0,1.0,0.0,0.0692
,,,,,,,,
8527,0.0,1.0,1028.98,1.0,1.0,1.0,0.0,0.2205
,,,,,,,,
7867,3.0,1.0,1028.58,1.0,1.0,1.0,0.0,0.2285
,,,,,,,,
8911,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
7926,0.0,0.0,1038.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
8457,5.0,0.0,1037.74,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,
7955,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8588,3.0,1.0,1028.46,1.0,1.0,1.0,0.0,0.2309
,,,,,,,,
8818,11.0,0.0,1034.74,1.0,1.0,1.0,0.0,0.0667
,,,,,,,,
7944,0.0,0.0,1038.67,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
7968,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8831,6.0,1.0,1027.91,1.0,1.0,1.0,0.0,0.2418
,,,,,,,,
8183,3.0,0.0,1038.13,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
8287,3.0,0.0,1038.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8535,3.0,0.0,1038.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8318,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8370,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8394,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8827,2.0,0.0,1038.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
9091,-2.0,7.0,1028.88,1.0,1.0,1.0,0.0,0.1046
,,,,,,,,
8271,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8547,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8182,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
9646,-2.0,2.0,1026.75,1.0,1.0,1.0,0.0,0.2089
,,,,,,,,
8652,6.0,0.0,1037.54,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,
9090,2.0,1.0,1028.54,1.0,1.0,1.0,0.0,0.2291
,,,,,,,,
8062,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
7460,3.0,0.0,1038.25,1.0,1.0,1.0,0.0,0.035
,,,,,,,,
7857,0.0,0.0,1038.69,1.0,1.0,1.0,0.0,0.0262
,,,,,,,,
8672,3.0,1.0,1028.44,1.0,1.0,1.0,0.0,0.2311
,,,,,,,,
8351,6.0,0.0,1037.59,1.0,1.0,1.0,0.0,0.0482
,,,,,,,,
8393,9.0,0.0,1037.08,1.0,1.0,1.0,0.0,0.0585
,,,,,,,,
8395,5.0,0.0,1037.76,1.0,1.0,1.0,0.0,0.0449
,,,,,,,,
7377,0.0,0.0,1034.7,1.0,1.0,1.0,0.0,0.0246
,,,,,,,,
7592,3.0,1.0,1028.62,1.0,1.0,1.0,0.0,0.2275
,,,,,,,,
8681,2.0,1.0,1028.61,1.0,1.0,1.0,0.0,0.2278
,,,,,,,,
8931,0.0,1.0,1028.91,1.0,1.0,1.0,0.0,0.2218
,,,,,,,,
8474,0.0,0.0,1038.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8029,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
8326,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
7788,0.0,0.0,1038.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8685,0.0,2.0,1030.06,1.0,1.0,1.0,0.0,0.1989
,,,,,,,,
8364,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8266,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.0479
,,,,,,,,
8348,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
7871,0.0,0.0,1038.69,1.0,1.0,1.0,0.0,0.0262
,,,,,,,,
8806,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
7827,0.0,0.0,1038.7,1.0,1.0,1.0,0.0,0.0261
,,,,,,,,
8523,4.0,1.0,1028.3,1.0,1.0,1.0,0.0,0.234
,,,,,,,,
8544,18.0,1.0,1025.92,1.0,1.0,1.0,0.0,0.2815
,,,,,,,,
8125,0.0,0.0,1038.65,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8594,11.0,0.0,1036.7,1.0,1.0,1.0,0.0,0.0659
,,,,,,,,
8872,9.0,0.0,1036.99,1.0,1.0,1.0,0.0,0.0601
,,,,,,,,
8681,2.0,0.0,1038.22,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
8448,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0485
,,,,,,,,
8286,0.0,1.0,1029.02,1.0,1.0,1.0,0.0,0.2197
,,,,,,,,
8303,2.0,0.0,1038.28,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8009,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8425,5.0,0.0,1037.75,1.0,1.0,1.0,0.0,0.045
,,,,,,,,
