capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,,,,,
8826,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8562,12.0,0.0,1124.44,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0692
,,,,,,,,,,,,
8922,6.0,0.0,1125.34,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
8835,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8726,9.0,0.0,1122.38,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0596
,,,,,,,,,,,,
8578,0.0,0.0,1122.88,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,,,,,
8670,9.0,1.0,1115.04,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2462
,,,,,,,,,,,,
8881,0.0,1.0,1115.43,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.2164
,,,,,,,,,,,,
8916,3.0,1.0,1114.42,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2267
,,,,,,,,,,,,
8843,0.0,0.0,1125.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,,,,,
8787,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,,,,,
8968,9.0,0.0,1124.83,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0604
,,,,,,,,,,,,
8806,6.0,0.0,1125.36,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,,,,,
8892,6.0,0.0,1125.35,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.05
,,,,,,,,,,,,
8842,0.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1133.09,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.1132
,,,,,,,,,,,,
8905,3.0,0.0,1125.35,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,,,,,
8808,9.0,0.0,1124.85,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0599
,,,,,,,,,,,,
8473,6.0,2.0,1116.14,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2132
,,,,,,,,,,,,
8500,9.0,0.0,1124.9,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0589
,,,,,,,,,,,,
8887,0.0,0.0,1125.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,,,,,
8672,6.0,1.0,1115.0,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.236
,,,,,,,,,,,,
8700,3.0,0.0,1125.39,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,,,,,
8800,3.0,1.0,1114.44,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2263
,,,,,,,,,,,,
8913,3.0,1.0,1114.42,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2267
,,,,,,,,,,,,
8690,3.0,0.0,1125.4,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,,,,,
8911,6.0,0.0,1125.34,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
8841,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8443,0.0,0.0,1125.4,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,,,,,
8668,3.0,0.0,1125.4,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,,,,,
8816,9.0,3.0,1117.21,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2028
,,,,,,,,,,,,
8859,0.0,2.0,1116.54,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.1942
,,,,,,,,,,,,
8838,24.0,1.0,1114.07,0.99,1.0,0.99,0.01,1.0,1.0,1.0,0.0,0.2975
,,,,,,,,,,,,
8554,3.0,0.0,,,,,,,,,,
5494.0,3.0,0.0,1138.17,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0336
,,,,,,,,,,,,
8788,12.0,0.0,1124.9,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.07
,,,,,,,,,,,,
8950,0.0,0.0,1125.81,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,,,,,
7379.0,17,4.0,,,,,,,,,,
11509.0,3.0,0.0,,,,,,,,,,
4789.0,5.0,0.0,1221.62,0.97,0.98,0.97,0.01,2.0,2.0,2.0,0.0,0.1246
5677.0,2.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8376,6.0,0.0,1125.93,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0483
,,,,,,,,,,,,
8836,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8811,6.0,1.0,,,,,,,,,,
2955.0,3.0,1.0,1127.72,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2217
,,,,,,,,,,,,
8756,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,,,,,
8952,6.0,1.0,,,,,,,,,,
2970.0,0.0,0.0,1132.63,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1234
,,,,,,,,,,,,
7864,12.0,1.0,,,,,,,,,,
2852.0,3.0,0.0,1143.38,0.89,0.94,0.92,0.05,1.0,1.0,1.0,0.0,0.0944
2934.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8898,3.0,0.0,1125.36,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,,,,,
8759,6.0,1.0,1114.49,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2363
,,,,,,,,,,,,
8833,0.0,0.0,1125.83,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,,,,,
8749,14.0,0.0,,,,,,,,,,
5892.0,3.0,3.0,1149.12,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.0865
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8885,0.0,1.0,,,,,,,,,,
2989.0,0.0,0.0,1133.09,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.1132
,,,,,,,,,,,,
8898,12.0,1.0,1114.99,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2571
,,,,,,,,,,,,
8906,3.0,1.0,1114.42,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2267
,,,,,,,,,,,,
8827,3.0,1.0,1111.94,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2264
,,,,,,,,,,,,
8717,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,,,,,
8820,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8976,0.0,0.0,1125.8,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,,,,,
8882,0.0,0.0,1125.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,,,,,
8750,18.0,0.0,1123.94,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.0902
,,,,,,,,,,,,
2823.0,3.0,1.0,,,,,,,,,,
8170,6.0,1.0,1121.89,0.91,0.95,0.93,0.04,1.0,1.0,1.0,0.0,0.2204
,,,,,,,,,,,,
8496,6.0,1.0,1115.02,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2355
,,,,,,,,,,,,
8913,9.0,1.0,1115.0,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.247
,,,,,,,,,,,,
8758,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,,,,,
8881,3.0,1.0,1114.42,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2266
,,,,,,,,,,,,
8714,0.0,0.0,1125.85,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.029
,,,,,,,,,,,,
8620,0.0,0.0,1125.36,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,,,,,
8765,6.0,0.0,1125.37,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,,,,,
8923,0.0,0.0,1125.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,,,,,
8819,3.0,0.0,,,,,,,,,,
0.0,2.0,0.0,1138.69,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0232
,,,,,,,,,,,,
8492,6.0,0.0,1125.92,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,,,,,
8912,3.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1132.88,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1073
,,,,,,,,,,,,
8707,3.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1132.34,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1181
,,,,,,,,,,,,
8669,5.0,3.0,,,,,,,,,,
5464.0,0.0,1.0,,,,,,,,,,
2743.0,3.0,0.0,1158.55,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.105
2163.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8840,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8836,0.0,0.0,,,,,,,,,,
2959.0,0.0,0.0,1138.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0197
,,,,,,,,,,,,
8866,3.0,0.0,1125.36,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,,,,,
8797,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,,,,,
8805,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.81,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0198
,,,,,,,,,,,,
8652,0.0,0.0,1125.36,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,,,,,
8947,6.0,0.0,1125.34,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,,,,,
8393,12.0,0.0,1124.42,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0687
,,,,,,,,,,,,
8764,3.0,0.0,1125.38,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,,,,,
8812,0.0,0.0,1125.83,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,,,,,
8386,12.0,0.0,1124.42,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0687
,,,,,,,,,,,,
8750,3.0,0.0,1125.38,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,,,,,
8697,0.0,1.0,1115.46,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.2158
,,,,,,,,,,,,
8812,6.0,1.0,1114.48,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2365
,,,,,,,,,,,,
8906,12.0,0.0,1124.88,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0704
,,,,,,,,,,,,
8321,6.0,1.0,1115.06,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2349
,,,,,,,,,,,,
8860,0.0,0.0,1125.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,,,,,
8932,6.0,0.0,1122.85,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
8825,6.0,2.0,1115.58,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2144
,,,,,,,,,,,,
8816,6.0,0.0,1125.36,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,,,,,
8859,6.0,0.0,1125.35,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,,,,,
8805,9.0,0.0,1124.85,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0599
,,,,,,,,,,,,
8679,3.0,0.0,1125.4,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,,,,,
8688,3.0,0.0,1125.4,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,,,,,
8807,18.0,2.0,1114.65,0.97,1.0,0.98,0.03,1.0,1.0,1.0,0.0,0.255
,,,,,,,,,,,,
8665,6.0,2.0,1116.1,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2139
,,,,,,,,,,,,
8825,14.0,3.0,1116.86,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2198
,,,,,,,,,,,,
8862,18.0,0.0,1123.92,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.0906
,,,,,,,,,,,,
8847,9.0,2.0,1116.12,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2247
,,,,,,,,,,,,
8855,12.0,0.0,1124.89,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0702
,,,,,,,,,,,,
8175,9.0,0.0,1122.86,0.93,0.96,0.95,0.03,1.0,1.0,1.0,0.0,0.0578
,,,,,,,,,,,,
8647,7.0,1.0,,,,,,,,,,
2983.0,0.0,0.0,1146.84,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.0893
5621.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8749,3.0,1.0,1114.44,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2261
,,,,,,,,,,,,
8951,6.0,0.0,1125.34,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,,,,,
8935,3.0,1.0,1111.92,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2268
,,,,,,,,,,,,
2881.0,6.0,2.0,,,,,,,,,,
8731,0.0,0.0,1148.4,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.078
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8872,9.0,1.0,1115.0,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2469
,,,,,,,,,,,,
8912,0.0,1.0,1112.93,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,,,,,
8806,6.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1132.6399999999999,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1233
,,,,,,,,,,,,
8723,3.0,0.0,1125.39,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,,,,,
8931,12.0,1.0,1114.99,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2572
,,,,,,,,,,,,
8774,9.0,0.0,1124.86,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0598
,,,,,,,,,,,,
8681,0.0,0.0,,,,,,,,,,
2540.0,0.0,0.0,1138.3600000000001,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0187
,,,,,,,,,,,,
8874,6.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.84,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0301
,,,,,,,,,,,,
8749,6.0,0.0,1125.38,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,,,,,
8838,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8893,9.0,0.0,1124.84,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0602
,,,,,,,,,,,,
8947,6.0,0.0,,,,,,,,,,
2983.0,0.0,0.0,1138.84,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0301
,,,,,,,,,,,,
8744,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,,,,,
8615,3.0,1.0,1114.46,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2257
,,,,,,,,,,,,
8808,12.0,0.0,,,,,,,,,,
2678.0,3.0,0.0,,,,,,,,,,
2791.0,3.0,0.0,1164.42,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0296
2980.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8868,0.0,0.0,1125.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,,,,,
2769.0,2.0,0.0,,,,,,,,,,
8793,6.0,0.0,1151.58,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0253
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8828,6.0,0.0,1125.36,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,,,,,
8736,12.0,0.0,1124.91,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0698
,,,,,,,,,,,,
8423,12.0,3.0,,,,,,,,,,
2912.0,5.0,1.0,1141.87,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2096
5119.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8814,0.0,0.0,1125.83,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,,,,,
8677,3.0,2.0,1115.56,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2038
,,,,,,,,,,,,
8913,12.0,0.0,1124.88,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0704
,,,,,,,,,,,,
8589,3.0,1.0,1114.47,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2256
,,,,,,,,,,,,
8872,0.0,1.0,1115.44,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.2163
,,,,,,,,,,,,
8623,6.0,0.0,1125.4,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,,,,,
8770,3.0,0.0,1125.38,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,,,,,
8503,8.0,0.0,,,,,,,,,,
5291.0,0.0,0.0,1138.52,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0366
,,,,,,,,,,,,
8852,0.0,0.0,1125.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,,,,,
8867,6.0,0.0,1125.35,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,,,,,
8901,9.0,0.0,1124.84,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0602
,,,,,,,,,,,,
8716,9.0,0.0,1124.87,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0596
,,,,,,,,,,,,
8595,3.0,2.0,1115.58,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2035
,,,,,,,,,,,,
8869,0.0,1.0,1115.44,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.2163
,,,,,,,,,,,,
8818,0.0,2.0,1116.55,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.194
,,,,,,,,,,,,
8722,6.0,1.0,1114.49,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2362
,,,,,,,,,,,,
8837,6.0,0.0,1125.36,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,,,,,
8750,9.0,0.0,,,,,,,,,,
2978.0,0.0,0.0,1138.6100000000001,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0348
,,,,,,,,,,,,
8740,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,,,,,
8460,3.0,0.0,1125.38,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,,,,,
8839,6.0,0.0,1122.87,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,,,,,
8766,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,,,,,
8657,6.0,1.0,1115.0,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.236
,,,,,,,,,,,,
8937,3.0,2.0,1115.52,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2046
,,,,,,,,,,,,
8806,0.0,0.0,1125.83,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,,,,,
8836,6.0,0.0,1125.36,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,,,,,
8631,6.0,0.0,1125.4,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,,,,,
8508,0.0,0.0,1125.38,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,,,,,
8751,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,,,,,
8558,0.0,2.0,,,,,,,,,,
2985.0,0.0,0.0,1147.2,0.93,0.96,0.95,0.03,1.0,1.0,1.0,0.0,0.071
2934.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8713,15.0,0.0,1124.45,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.0799
,,,,,,,,,,,,
8820,0.0,3.0,,,,,,,,,,
2897.0,0.0,1.0,1129.54,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.1843
,,,,,,,,,,,,
8944,6.0,1.0,1114.46,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2369
,,,,,,,,,,,,
8164,0.0,0.0,1123.29,0.91,0.94,0.93,0.03,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,,,,,
8750,18.0,1.0,1113.55,0.97,1.0,0.98,0.03,1.0,1.0,1.0,0.0,0.277
,,,,,,,,,,,,
2769.0,2.0,0.0,,,,,,,,,,
8616,6.0,0.0,1134.98,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0326
,,,,,,,,,,,,
8858,23.0,3.0,1115.93,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.2503
,,,,,,,,,,,,
8794,3.0,0.0,1125.38,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,,,,,
8713,9.0,0.0,1124.87,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0596
,,,,,,,,,,,,
8291,11.0,2.0,,,,,,,,,,
2917.0,3.0,1.0,1143.31,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1488
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8393,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1134.85,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0191
,,,,,,,,,,,,
8811,3.0,0.0,1125.38,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,,,,,
8818,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8632,0.0,1.0,1114.98,0.93,0.96,0.95,0.03,1.0,1.0,1.0,0.0,0.2155
,,,,,,,,,,,,
8847,15.0,0.0,1124.43,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.0804
,,,,,,,,,,,,
8831,6.0,1.0,1114.47,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2366
,,,,,,,,,,,,
8687,6.0,0.0,1125.38,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,,,,,
8771,6.0,0.0,1122.74,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,,,,,
8593,6.0,0.0,1125.4,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.049
,,,,,,,,,,,,
8416,12.0,0.0,1124.41,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0688
,,,,,,,,,,,,
8619,0.0,0.0,1125.36,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,,,,,
8860,12.0,2.0,1116.1,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2349
,,,,,,,,,,,,
8809,9.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1133.98,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1174
,,,,,,,,,,,,
2889.0,0.0,0.0,,,,,,,,,,
7670,0.0,0.0,1140.59,0.81,0.77,0.79,0.04,1.0,1.0,1.0,0.0,0.0172
2854.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8752,3.0,1.0,1114.44,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2261
,,,,,,,,,,,,
8926,6.0,0.0,1125.34,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
8924,8.0,0.0,1125.0,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0569
,,,,,,,,,,,,
8859,0.0,0.0,1125.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,,,,,
8790,9.0,1.0,1115.02,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2466
,,,,,,,,,,,,
8888,3.0,1.0,1114.42,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2266
,,,,,,,,,,,,
8733,18.0,2.0,1114.66,0.97,1.0,0.98,0.03,1.0,1.0,1.0,0.0,0.2548
,,,,,,,,,,,,
8696,3.0,1.0,1114.45,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.226
,,,,,,,,,,,,
8933,3.0,0.0,1125.35,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,,,,,
8406,3.0,0.0,,,,,,,,,,
2959.0,0.0,0.0,1138.6,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.024
,,,,,,,,,,,,
8662,0.0,0.0,1125.36,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,,,,,
8789,12.0,0.0,1124.9,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.07
,,,,,,,,,,,,
8544,3.0,0.0,1122.93,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,,,,,
