FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
2.3279,2.1465,8.3191,,,,,,,,,,
1.1284,1.7341,4.4121,10353.72,0.76,0.84,0.8,0.08,2.0,2.0,2.0,0.0,0.1828
1.3902,1.6404,2.3647,,,,,,,,,,
,,,,,,,,,,,,
3.9989,4.5254,10.6721,,,,,,,,,,
2.5152,2.1509,7.5162,,,,,,,,,,
1.9726,1.7801,12.9171,10565.56,0.96,1.0,0.98,0.04,4.0,4.0,4.0,0.0,0.2844
5.2789,3.041,2.9318,,,,,,,,,,
,,,,,,,,,,,,
2.0133,4.5795,9.9109,,,,,,,,,,
0.8458,1.7142,7.3873,,,,,,,,,,
1.303,3.0298,7.5348,10361.18,0.84,0.84,0.84,0.0,2.0,2.0,2.0,0.0,0.2282
1.9877,2.8221,6.0264,,,,,,,,,,
,,,,,,,,,,,,
3.0915,4.3562,6.6159,,,,,,,,,,
0.865,0.7999,2.6475,,,,,,,,,,
0.5688,0.8781,5.2807,10260.27,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.1573
1.7218,1.7442,2.5773,,,,,,,,,,
,,,,,,,,,,,,
2.2364,3.6507,10.0837,,,,,,,,,,
1.9683,1.2335,2.5824,,,,,,,,,,
0.8095,0.8878,3.3758,10259.18,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.1582
2.2877,0.5851,2.5244,,,,,,,,,,
,,,,,,,,,,,,
3.0358,4.5013,6.0984,,,,,,,,,,
2.5684,1.1552,5.9138,,,,,,,,,,
1.6558,1.167,3.2912,10357.51,0.8,0.84,0.82,0.04,2.0,2.0,2.0,0.0,0.2049
2.6146,3.718,1.7308,,,,,,,,,,
,,,,,,,,,,,,
2.5796,3.2282,8.2479,,,,,,,,,,
2.3561,1.3554,4.5014,,,,,,,,,,
1.4198,1.452,5.1801,10250.36,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1764
1.6818,1.1318,2.6639,,,,,,,,,,
,,,,,,,,,,,,
4.1346,6.0265,9.3662,,,,,,,,,,
1.1684,0.5502,4.3344,,,,,,,,,,
1.1513,2.0237,4.2505,10371.28,0.96,0.94,0.95,0.02,2.0,2.0,2.0,0.0,0.2172
2.33,2.6341,5.1552,,,,,,,,,,
,,,,,,,,,,,,
2.3576,4.4784,5.0463,,,,,,,,,,
0.8641,0.5598,0.0,,,,,,,,,,
0.5747,0.5531,1.7249,10257.83,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1017
1.1833,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.621,4.1799,7.8975,,,,,,,,,,
2.1234,0.7647,5.5315,,,,,,,,,,
2.0929,2.1831,3.4643,10249.63,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1837
1.855,1.4548,3.4399,,,,,,,,,,
,,,,,,,,,,,,
4.9287,4.6396,9.7231,,,,,,,,,,
2.2243,2.7377,8.4082,,,,,,,,,,
2.9813,1.8764,10.6005,10570.6,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.294
2.7204,4.641,4.2121,,,,,,,,,,
,,,,,,,,,,,,
2.219,6.3131,10.0979,,,,,,,,,,
3.0454,1.6678,4.2426,,,,,,,,,,
2.3031,3.7263,5.9065,10554.65,0.92,0.84,0.88,0.08,4.0,4.0,4.0,0.0,0.2535
2.1755,2.8653,4.3734,,,,,,,,,,
,,,,,,,,,,,,
1.1088,4.826,7.3356,,,,,,,,,,
0.4391,0.2512,1.2558,,,,,,,,,,
0.9406,1.0944,2.5377,10256.18,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1282
1.6961,2.0185,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.4436,3.2805,3.2996,,,,,,,,,,
2.6928,2.8483,4.6,,,,,,,,,,
1.9023,3.1067,5.8694,10554.89,0.8,0.84,0.82,0.04,4.0,4.0,4.0,0.0,0.2311
2.9705,4.539,3.3971,,,,,,,,,,
,,,,,,,,,,,,
2.9134,2.8406,8.6105,,,,,,,,,,
0.8841,1.0091,2.6626,,,,,,,,,,
1.9855,0.8466,3.5293,10252.26,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1574
2.3159,1.1788,2.4851,,,,,,,,,,
,,,,,,,,,,,,
1.7923,5.2801,0.735,,,,,,,,,,
2.0779,0.584,0.4015,10224.77,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1309
-0.5618,-0.6485,3.8123,,,,,,,,,,
,,,,,,,,,,,,
2.3985,4.0028,8.1984,,,,,,,,,,
0.8818,2.0068,3.4545,,,,,,,,,,
1.4727,0.8079,3.5511,10258.39,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.1661
1.7567,1.1804,3.5606,,,,,,,,,,
,,,,,,,,,,,,
2.6143,3.5755,5.1452,,,,,,,,,,
0.8651,0.5793,2.6578,,,,,,,,,,
2.9434,1.4527,7.8691,10356.89,0.76,0.81,0.79,0.05,2.0,2.0,2.0,0.0,0.1711
0.5211,2.8841,2.6001,,,,,,,,,,
,,,,,,,,,,,,
1.8159,3.2058,9.3862,,,,,,,,,,
1.9911,1.3356,6.4222,,,,,,,,,,
1.7736,2.0211,7.5697,10255.03,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.1997
1.0972,3.1497,2.2294,,,,,,,,,,
,,,,,,,,,,,,
1.3661,6.4625,4.2293,,,,,,,,,,
1.5251,0.8765,0.4666,,,,,,,,,,
0.3828,1.5786,4.5886,10256.41,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1259
0.1129,0.6306,-0.3165,,,,,,,,,,
,,,,,,,,,,,,
2.2429,4.1208,8.4431,,,,,,,,,,
1.6831,1.4585,4.433,,,,,,,,,,
1.3705,2.0367,6.8174,10250.09,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1791
1.1755,1.1461,1.6756,,,,,,,,,,
,,,,,,,,,,,,
1.8776,4.0056,5.5574,,,,,,,,,,
3.5117,1.1541,7.3195,,,,,,,,,,
2.9766,0.2696,8.3505,10456.59,0.8,0.84,0.82,0.04,3.0,3.0,3.0,0.0,0.2141
2.2703,3.1581,2.6228,,,,,,,,,,
,,,,,,,,,,,,
1.0437,4.1764,6.8709,,,,,,,,,,
2.5327,3.0458,4.3516,,,,,,,,,,
1.6766,1.8482,5.2831,10349.5,0.72,0.81,0.77,0.09,2.0,2.0,2.0,0.0,0.185
1.9791,1.1867,0.8832,,,,,,,,,,
,,,,,,,,,,,,
3.9702,4.0188,10.8615,,,,,,,,,,
2.1627,2.8264,4.1017,,,,,,,,,,
2.7393,3.3173,7.749,10555.77,0.88,0.94,0.91,0.06,4.0,4.0,4.0,0.0,0.2923
3.1696,3.6557,11.8972,,,,,,,,,,
,,,,,,,,,,,,
1.1354,3.2789,5.6744,,,,,,,,,,
2.8032,1.8709,4.8247,,,,,,,,,,
1.9223,2.1422,8.7964,10357.98,0.8,0.78,0.79,0.02,2.0,2.0,2.0,0.0,0.1902
1.7377,2.2561,0.8746,,,,,,,,,,
,,,,,,,,,,,,
2.1599,3.1887,6.6889,,,,,,,,,,
2.8691,1.3606,6.0741,,,,,,,,,,
1.7479,2.9079,7.6335,10447.83,0.72,0.81,0.77,0.09,3.0,3.0,3.0,0.0,0.2017
2.3026,1.45,1.7744,,,,,,,,,,
,,,,,,,,,,,,
4.2716,3.9585,9.1653,,,,,,,,,,
2.2491,2.6793,9.1623,,,,,,,,,,
2.5905,3.0679,7.1813,10557.41,0.88,0.94,0.91,0.06,4.0,4.0,4.0,0.0,0.2759
4.2578,2.2413,4.3843,,,,,,,,,,
,,,,,,,,,,,,
2.1578,3.613,4.1326,,,,,,,,,,
2.0255,1.0998,3.0123,,,,,,,,,,
2.0086,1.453,10.3746,10358.41,0.76,0.78,0.77,0.02,2.0,2.0,2.0,0.0,0.1659
1.1899,1.4445,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.9571,5.0058,10.3754,,,,,,,,,,
2.0405,3.0687,7.5091,,,,,,,,,,
4.6059,4.3881,8.1687,10562.51,0.96,1.0,0.98,0.04,4.0,4.0,4.0,0.0,0.3149
2.6214,4.9355,9.1956,,,,,,,,,,
,,,,,,,,,,,,
1.6979,3.9863,7.9616,,,,,,,,,,
1.9423,1.5563,2.596,,,,,,,,,,
1.3775,1.74,7.4539,10250.65,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1835
1.7311,1.4249,4.3092,,,,,,,,,,
,,,,,,,,,,,,
4.3492,2.707,2.6097,10169.78,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.2422
,,,,,,,,,,,,
1.868,3.1027,9.2265,,,,,,,,,,
2.455,1.4544,3.2133,,,,,,,,,,
2.0477,1.7106,5.492,10355.83,0.76,0.78,0.77,0.02,2.0,2.0,2.0,0.0,0.1917
1.4407,3.1653,2.5477,,,,,,,,,,
,,,,,,,,,,,,
1.2562,4.5911,3.5919,,,,,,,,,,
1.366,1.001,4.9887,,,,,,,,,,
0.8791,2.2083,3.7862,10254.66,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1434
1.7622,0.7812,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.2946,2.9634,9.5652,,,,,,,,,,
2.5356,0.4754,5.3819,,,,,,,,,,
2.1674,2.0332,4.1818,10257.42,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.1758
2.2226,1.7132,0.8615,,,,,,,,,,
,,,,,,,,,,,,
1.7857,2.4129,13.5035,,,,,,,,,,
2.9313,2.7413,11.17,,,,,,,,,,
3.044,3.0278,8.5791,10555.68,0.88,0.84,0.86,0.04,4.0,4.0,4.0,0.0,0.2632
3.8858,1.8064,2.5051,,,,,,,,,,
,,,,,,,,,,,,
2.9707,2.5724,8.8436,,,,,,,,,,
1.3992,2.7752,6.1666,,,,,,,,,,
1.2656,1.7087,4.2593,10248.72,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1928
1.7022,2.8279,1.577,,,,,,,,,,
,,,,,,,,,,,,
2.4273,3.9654,2.4078,,,,,,,,,,
1.0612,1.3062,0.8711,,,,,,,,,,
1.1163,2.4287,6.9516,10353.62,0.76,0.84,0.8,0.08,2.0,2.0,2.0,0.0,0.1838
2.6015,4.5129,1.6152,,,,,,,,,,
,,,,,,,,,,,,
1.644,2.9469,3.3341,,,,,,,,,,
3.154,1.5828,4.7352,,,,,,,,,,
2.2291,3.1436,8.4136,10455.82,0.76,0.81,0.79,0.05,3.0,3.0,3.0,0.0,0.1818
1.6982,0.7918,0.7494,,,,,,,,,,
,,,,,,,,,,,,
2.777,4.2586,8.3503,,,,,,,,,,
1.7688,3.6113,10.2189,,,,,,,,,,
2.3851,2.8843,6.3007,10554.02,0.92,0.84,0.88,0.08,4.0,4.0,4.0,0.0,0.2598
3.9935,2.5955,1.7182,,,,,,,,,,
,,,,,,,,,,,,
4.2603,2.7663,3.8706,,,,,,,,,,
0.5867,0.2314,0.0,10204.49,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1413
,,,,,,,,,,,,
1.3872,3.4231,9.793,,,,,,,,,,
1.7752,1.2825,5.2608,,,,,,,,,,
1.1609,2.3903,5.2452,10256.99,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.1801
1.7212,2.2741,0.8913,,,,,,,,,,
,,,,,,,,,,,,
2.6684,3.26,7.7944,,,,,,,,,,
1.4113,1.076,6.8958,,,,,,,,,,
1.3992,0.8888,4.1481,10251.46,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1654
1.9772,1.0837,1.7254,,,,,,,,,,
,,,,,,,,,,,,
3.2234,3.8219,4.9931,,,,,,,,,,
0.8396,0.8018,0.8674,,,,,,,,,,
1.1761,0.2804,6.9103,10364.18,0.84,0.88,0.86,0.04,2.0,2.0,2.0,0.0,0.1782
1.1489,3.6915,9.4709,,,,,,,,,,
,,,,,,,,,,,,
1.1401,4.962,4.8261,,,,,,,,,,
1.3882,1.4635,4.8646,,,,,,,,,,
1.2682,1.7806,6.023,10252.3,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.167
1.678,1.4268,1.6426,,,,,,,,,,
,,,,,,,,,,,,
3.0468,4.1112,6.6633,,,,,,,,,,
2.2154,3.0563,9.1237,,,,,,,,,,
3.6561,3.8354,5.7908,10554.05,0.84,0.91,0.88,0.07,4.0,4.0,4.0,0.0,0.2695
2.819,2.1629,6.7372,,,,,,,,,,
,,,,,,,,,,,,
1.8191,4.2999,6.3365,,,,,,,,,,
1.2509,4.0606,4.6157,,,,,,,,,,
1.1508,2.0532,3.5357,10351.16,0.72,0.81,0.77,0.09,2.0,2.0,2.0,0.0,0.1684
1.1411,0.2867,0.8838,,,,,,,,,,
,,,,,,,,,,,,
2.4974,2.907,5.4752,,,,,,,,,,
1.4658,0.4287,8.1893,,,,,,,,,,
1.2531,2.6418,5.437,10258.09,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.1691
3.0571,0.5759,0.1818,,,,,,,,,,
,,,,,,,,,,,,
4.3243,1.3295,3.7251,,,,,,,,,,
0.8107,0.7913,1.0021,,,,,,,,,,
2.1044,2.0752,3.362,10351.45,0.72,0.81,0.77,0.09,2.0,2.0,2.0,0.0,0.1655
3.2522,2.8503,2.7916,,,,,,,,,,
,,,,,,,,,,,,
1.5566,3.0471,4.9038,,,,,,,,,,
1.4893,3.0902,4.8355,,,,,,,,,,
1.941,2.6416,9.9201,10456.99,0.76,0.75,0.76,0.01,3.0,3.0,3.0,0.0,0.1801
0.5694,1.6531,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.5475,3.4803,7.9524,,,,,,,,,,
3.0292,1.8558,2.9948,,,,,,,,,,
3.2408,0.4742,7.2983,10352.49,0.76,0.84,0.8,0.08,2.0,2.0,2.0,0.0,0.1951
1.6774,3.0765,3.5255,,,,,,,,,,
,,,,,,,,,,,,
2.3622,3.8664,7.7091,,,,,,,,,,
3.0931,1.1042,10.5477,,,,,,,,,,
1.6203,2.388,8.3949,10462.68,0.84,0.84,0.84,0.0,3.0,3.0,3.0,0.0,0.2132
2.7511,0.5785,0.8912,,,,,,,,,,
,,,,,,,,,,,,
2.1637,4.387,7.3081,,,,,,,,,,
2.41,1.1404,6.6262,,,,,,,,,,
0.8802,3.0364,6.1568,10247.49,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.2051
2.2946,2.2577,1.6814,,,,,,,,,,
,,,,,,,,,,,,
1.9116,3.7773,5.85,,,,,,,,,,
1.7005,2.2684,10.2192,,,,,,,,,,
3.2535,3.4815,7.8524,10557.81,0.84,0.88,0.86,0.04,4.0,4.0,4.0,0.0,0.2419
2.476,2.2866,4.3698,,,,,,,,,,
,,,,,,,,,,,,
1.6516,4.4036,5.1728,,,,,,,,,,
2.5598,3.7307,6.1828,,,,,,,,,,
2.5703,2.4547,4.2476,10453.73,0.76,0.81,0.79,0.05,3.0,3.0,3.0,0.0,0.2027
2.2775,0.6859,0.7051,,,,,,,,,,
,,,,,,,,,,,,
1.6622,2.355,8.6391,,,,,,,,,,
4.4561,3.4769,6.9618,,,,,,,,,,
2.3825,3.0575,9.3443,10462.52,0.88,0.94,0.91,0.06,3.0,3.0,3.0,0.0,0.2248
1.3469,1.3536,0.2448,,,,,,,,,,
,,,,,,,,,,,,
2.0843,2.8812,9.0157,,,,,,,,,,
2.2442,2.1031,5.9872,,,,,,,,,,
0.8705,2.4511,8.5322,10255.13,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.1987
2.6121,1.6978,0.3188,,,,,,,,,,
,,,,,,,,,,,,
4.1543,2.3416,8.2685,,,,,,,,,,
1.3885,1.026,7.2098,,,,,,,,,,
2.2154,2.1854,5.9573,10252.3,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.207
2.2718,2.1492,3.5945,,,,,,,,,,
,,,,,,,,,,,,
2.3922,2.9502,9.8489,,,,,,,,,,
0.7614,2.8635,3.927,,,,,,,,,,
0.2885,0.8676,7.5685,10251.37,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1663
0.9633,1.7442,2.1148,,,,,,,,,,
,,,,,,,,,,,,
4.0025,3.0402,2.3746,,,,,,,,,,
0.6856,0.0,0.0,10232.2,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.0962
0.4309,0.2555,0.2777,,,,,,,,,,
,,,,,,,,,,,,
3.5067,3.8804,8.1327,,,,,,,,,,
2.6593,1.3373,8.3504,,,,,,,,,,
2.4487,3.3468,6.7943,10551.35,0.8,0.88,0.84,0.08,4.0,4.0,4.0,0.0,0.2465
3.8476,2.5513,0.4791,,,,,,,,,,
,,,,,,,,,,,,
1.7801,3.7232,4.2392,,,,,,,,,,
0.8367,0.8266,8.1385,,,,,,,,,,
2.1515,2.1758,5.8443,10355.39,0.76,0.81,0.79,0.05,2.0,2.0,2.0,0.0,0.1861
2.7265,1.9025,3.3941,,,,,,,,,,
,,,,,,,,,,,,
2.2649,3.0176,8.485,,,,,,,,,,
1.1981,0.6852,3.7348,,,,,,,,,,
-0.1787,1.3044,7.7371,10259.38,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.1562
2.7085,1.1625,0.8861,,,,,,,,,,
,,,,,,,,,,,,
4.2443,4.0202,6.7187,,,,,,,,,,
0.0,1.1535,1.7004,,,,,,,,,,
1.1392,1.4395,3.5247,10366.95,0.88,0.94,0.91,0.06,2.0,2.0,2.0,0.0,0.1805
1.4432,2.3208,9.0867,,,,,,,,,,
,,,,,,,,,,,,
2.1887,3.1345,8.7161,,,,,,,,,,
0.5982,1.9,1.6647,,,,,,,,,,
2.5239,2.3542,6.8244,10356.97,0.76,0.78,0.77,0.02,2.0,2.0,2.0,0.0,0.1803
2.3619,1.5716,0.8866,,,,,,,,,,
,,,,,,,,,,,,
3.3262,3.4533,6.8865,,,,,,,,,,
0.0,1.1105,7.7776,,,,,,,,,,
2.2953,3.1799,2.6196,10451.5,0.76,0.84,0.8,0.08,3.0,3.0,3.0,0.0,0.205
2.0303,3.0739,5.0037,,,,,,,,,,
,,,,,,,,,,,,
4.27,2.5245,4.1355,10168.85,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.2515
,,,,,,,,,,,,
3.0168,4.0331,6.4238,,,,,,,,,,
1.7842,-0.0999,1.7081,,,,,,,,,,
1.6885,2.3501,8.4364,10457.43,0.8,0.84,0.82,0.04,3.0,3.0,3.0,0.0,0.2057
2.5814,3.7132,3.9503,,,,,,,,,,
,,,,,,,,,,,,
1.6965,3.9269,8.2155,,,,,,,,,,
1.3858,1.1984,6.2282,,,,,,,,,,
2.8991,2.148,3.8574,10351.72,0.76,0.84,0.8,0.08,2.0,2.0,2.0,0.0,0.2028
1.6595,2.1985,6.5846,,,,,,,,,,
,,,,,,,,,,,,
2.5223,2.8031,4.3867,,,,,,,,,,
1.7774,0.3734,8.6551,,,,,,,,,,
1.7867,2.98,7.2621,10354.06,0.76,0.78,0.77,0.02,2.0,2.0,2.0,0.0,0.2094
2.9279,-2.9252,-7.8426,,,,,,,,,,
,,,,,,,,,,,,
1.6146,2.4188,5.8802,,,,,,,,,,
2.5989,2.6144,6.6355,,,,,,,,,,
2.1632,3.623,14.802,10457.99,0.84,0.88,0.86,0.04,3.0,3.0,3.0,0.0,0.2401
1.253,3.696,4.0171,,,,,,,,,,
,,,,,,,,,,,,
1.9778,2.4372,9.3797,,,,,,,,,,
1.771,1.6662,3.2026,,,,,,,,,,
2.8971,2.9214,7.4717,10353.86,0.84,0.78,0.81,0.06,2.0,2.0,2.0,0.0,0.2114
0.9219,-1.9339,-28.7616,,,,,,,,,,
,,,,,,,,,,,,
3.6081,2.4968,5.0631,,,,,,,,,,
0.0403,2.1805,1.6739,,,,,,,,,,
2.3413,2.6582,7.7941,10350.54,0.8,0.72,0.76,0.08,2.0,2.0,2.0,0.0,0.1746
1.8016,2.1083,-0.1004,,,,,,,,,,
,,,,,,,,,,,,
3.1248,3.1447,4.2739,,,,,,,,,,
1.8981,1.9078,9.6404,10322.59,0.84,0.84,0.84,0.0,2.0,2.0,2.0,0.0,0.2199
2.1803,2.0967,5.4048,,,,,,,,,,
,,,,,,,,,,,,
2.7508,3.1829,3.8637,,,,,,,,,,
0.1419,2.4241,4.6202,10223.73,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.1697
1.4031,0.4899,8.0933,,,,,,,,,,
,,,,,,,,,,,,
3.1151,1.7291,4.6696,,,,,,,,,,
2.593,1.1245,10.0571,,,,,,,,,,
2.6363,2.877,4.9136,10452.89,0.84,0.75,0.79,0.09,3.0,3.0,3.0,0.0,0.1711
0.7778,-0.2156,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.5424,2.8402,2.9936,,,,,,,,,,
1.6237,2.914,20.5263,,,,,,,,,,
4.0688,7.4707,19.3203,10561.06,0.96,1.0,0.98,0.04,4.0,4.0,4.0,0.0,0.3294
3.3372,4.8179,-2.2404,,,,,,,,,,
,,,,,,,,,,,,
2.0223,2.6908,4.9096,,,,,,,,,,
1.4393,2.9019,12.9657,,,,,,,,,,
4.8303,4.8606,11.0855,10474.03,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.2597
3.0063,1.9205,0.1164,,,,,,,,,,
,,,,,,,,,,,,
3.5101,1.6311,3.4118,,,,,,,,,,
1.416,3.9931,7.5655,,,,,,,,,,
4.1656,3.6846,2.9513,10462.87,0.84,0.91,0.88,0.07,3.0,3.0,3.0,0.0,0.1813
0.2366,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.0327,1.9475,2.5815,,,,,,,,,,
1.8586,2.5417,11.0099,,,,,,,,,,
3.882,2.8218,5.0972,10461.01,0.84,0.81,0.82,0.03,3.0,3.0,3.0,0.0,0.1799
0.2882,0.2903,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.7807,2.0592,2.3521,,,,,,,,,,
2.1376,3.5761,8.3012,,,,,,,,,,
5.9466,3.4501,2.5997,10465.03,0.88,0.97,0.93,0.09,3.0,3.0,3.0,0.0,0.1897
0.2642,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.0351,1.4957,4.7039,,,,,,,,,,
3.3608,3.3103,15.4091,,,,,,,,,,
1.8994,1.8731,8.4666,10464.28,0.88,0.91,0.9,0.03,3.0,3.0,3.0,0.0,0.2272
3.1419,1.0238,1.2162,,,,,,,,,,
,,,,,,,,,,,,
2.9757,1.7313,3.0109,,,,,,,,,,
1.6392,1.6282,11.8313,,,,,,,,,,
2.102,1.8022,0.0,10354.5,0.8,0.72,0.76,0.08,2.0,2.0,2.0,0.0,0.135
0.2355,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.4226,1.9604,-4.9284,,,,,,,,,,
1.5771,-1.6821,-9.2247,,,,,,,,,,
-5.7223,-1.412,2.4717,10250.48,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1852
0.0621,3.8425,4.7641,,,,,,,,,,
,,,,,,,,,,,,
2.5493,2.5213,4.2897,,,,,,,,,,
0.5179,2.5201,6.6951,,,,,,,,,,
3.3051,1.8231,7.9009,10350.16,0.8,0.72,0.76,0.08,2.0,2.0,2.0,0.0,0.1784
0.9108,-0.7858,3.479,,,,,,,,,,
,,,,,,,,,,,,
2.5106,2.482,5.084,,,,,,,,,,
1.7184,0.8543,13.7888,,,,,,,,,,
3.8236,2.8043,0.8747,10460.5,0.88,0.81,0.84,0.07,3.0,3.0,3.0,0.0,0.165
0.2916,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.1641,1.9379,5.0341,,,,,,,,,,
2.2493,3.0999,11.2442,10234.61,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.1539
0.5756,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.0238,1.6237,4.3401,,,,,,,,,,
1.4461,2.494,11.931,,,,,,,,,,
3.1211,2.9006,3.3923,10457.41,0.84,0.78,0.81,0.06,3.0,3.0,3.0,0.0,0.1759
0.5878,0.5189,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.7844,1.8692,1.746,,,,,,,,,,
3.3099,2.8375,8.477,10234.06,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1323
0.298,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.6976,2.1769,6.5011,,,,,,,,,,
1.5449,4.0326,14.2317,,,,,,,,,,
7.6825,3.0677,9.0395,10462.39,0.92,0.97,0.95,0.05,3.0,3.0,3.0,0.0,0.2761
4.4038,1.868,-0.7653,,,,,,,,,,
,,,,,,,,,,,,
2.2826,2.2025,5.9442,,,,,,,,,,
0.7502,4.4468,6.9604,,,,,,,,,,
5.7944,2.2115,-2.128,10363.8,0.88,0.88,0.88,0.0,2.0,2.0,2.0,0.0,0.242
1.2972,-10.0,-30.0,,,,,,,,,,
,,,,,,,,,,,,
2.4704,1.3038,4.8727,,,,,,,,,,
0.8979,1.5894,4.961,,,,,,,,,,
3.8851,3.7801,11.9536,10364.38,0.88,0.94,0.91,0.06,2.0,2.0,2.0,0.0,0.2062
2.9614,2.1213,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.7669,1.6165,4.184,,,,,,,,,,
0.5472,2.2775,15.272,,,,,,,,,,
6.8768,7.1967,9.3955,10571.56,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.2844
5.8522,1.6367,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.8666,0.8104,-1.992,,,,,,,,,,
0.6681,0.7571,9.7202,,,,,,,,,,
7.1743,5.0376,17.2975,10275.28,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2472
5.4127,0.4051,-1.6178,,,,,,,,,,
,,,,,,,,,,,,
2.4391,1.7467,1.9445,,,,,,,,,,
0.8001,2.3857,14.1138,10228.65,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.1635
1.6841,0.9915,0.2785,,,,,,,,,,
,,,,,,,,,,,,
3.2922,1.3623,2.7701,,,,,,,,,,
0.4737,1.6135,8.8302,,,,,,,,,,
7.7915,8.3891,17.4116,10372.99,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.2701
3.1521,1.9638,0.0208,,,,,,,,,,
,,,,,,,,,,,,
2.4695,1.4462,0.8205,,,,,,,,,,
0.6559,1.5361,7.4096,,,,,,,,,,
3.8094,1.7874,7.8315,10252.44,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1556
1.262,1.2366,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.5168,1.8698,1.9899,,,,,,,,,,
0.0,1.3719,5.1149,,,,,,,,,,
2.995,3.9198,8.0897,10256.65,0.76,0.84,0.8,0.08,1.0,1.0,1.0,0.0,0.1535
1.0662,0.5508,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.1196,2.2555,2.9544,,,,,,,,,,
2.3886,1.6186,14.6584,,,,,,,,,,
1.9134,2.5179,1.7583,10255.22,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.1478
0.4373,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.9436,1.3709,4.3906,,,,,,,,,,
1.7212,0.7058,16.7809,,,,,,,,,,
